"cell_type","sample","ssgsea_score","group","cell_type_label","immunity_class"
"Type_17_T_helper_cell","S16",0.309045336057969,"Control","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S17",0.270249984652952,"Control","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S18",0.33170806553078,"Control","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S19",0.14371260814955,"Control","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S20",0.223457408401752,"Control","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S21",0.280395218066341,"Control","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S22",0.309270674966777,"Control","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S23",0.228964809246373,"Control","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S24",0.374606216020383,"Control","Type 17 T helper cell","Adaptive"
"Type_2_T_helper_cell","S01",0.204780605538351,"Case","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S02",0.159297479944667,"Case","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S03",0.182451392423432,"Case","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S04",0.215839125965827,"Case","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S05",0.202105307683877,"Case","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S06",0.148374511704263,"Case","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S07",0.170388366514766,"Case","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S08",0.241760496908854,"Case","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S09",0.0961917775504543,"Case","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S10",0.120687188031853,"Case","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S11",0.176515618213397,"Case","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S12",0.0572124393139625,"Case","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S13",0.107451780997666,"Control","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S14",0.100432941846128,"Control","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S15",0.112371787328211,"Control","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S16",0.14414633720034,"Control","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S17",0.0537223989423495,"Control","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S18",0.219275313541598,"Control","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S19",0.224020317258326,"Control","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S20",0.110477246947885,"Control","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S21",0.265492544356171,"Control","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S22",0.160864598945251,"Control","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S23",0.232721873442844,"Control","Type 2 T helper cell","Adaptive"
"Type_2_T_helper_cell","S24",0.267408879994054,"Control","Type 2 T helper cell","Adaptive"
