gene,t
ADGRG3,-0.71091751851989
TNFRSF11A,0.710535107489849
SPDEF,-0.710329115531377
ARAP2,-0.710220328301646
SRGAP2,-0.709812038277605
CLDN17,0.7094190585819
KCNIP2,0.708939196748194
GMPR,-0.708550006836835
IGKV3D-20,0.708491766310902
OR51T1,0.708420831616689
ABLIM3,-0.707947883699276
CDCA3,0.707838601998744
PKHD1,0.707790702718906
PPP1R3A,0.707254926573635
F11R,0.706355548391451
TAB1,-0.706257976824894
WARS2,0.705825766083317
ETF1,0.705798540754806
PICK1,0.70555000184908
MGAT2,-0.705548505235759
SPRED1,-0.705479167372324
DAZAP2,0.705456876142633
H2BW2,-0.705321665424038
KYNU,0.705306381276754
ALDH7A1,-0.704699765771813
APOD,-0.704497161860616
TAAR1,-0.704214769436851
CLASP1,0.704063579794103
IFI44,-0.703965611170297
HK3,-0.703944535358285
H2BW1,0.703625688721033
TIFA,0.703231590331667
TPI1,0.703045998435385
SCNN1G,0.702294895064861
OR1L1,0.702199145057371
BMP8B,-0.702173956577932
AZIN2,0.701190902466631
S100P,0.700887600749159
SIGIRR,-0.700878626265442
NPR2,-0.700436787593646
RBM4,-0.700067830967901
NLRX1,-0.699995155738578
SMO,-0.699484187629584
MPL,-0.699141525291712
TIMP1,0.6989483669645
IDS,0.698868240892665
KLHL13,-0.698834415075604
GTF2B,-0.698621807585519
VAMP1,0.698415277579998
RPL41,0.69837647631582
ITIH4,-0.698208809558212
PKP2,-0.698157168338443
EPOR,0.698135006057753
HS3ST3A1,-0.697736332235302
CPPED1,0.697486340355052
ACAP3,0.697332264106217
UGT1A6,-0.69724398778424
EDARADD,0.697223005577042
DEFB136,0.696974909101267
IARS2,0.696767311232524
SEMA4B,-0.696667162563293
DHRS7B,-0.696499927038907
SELE,0.696282620499449
MMP12,0.696276758829706
NDUFAF4,0.696244253306395
OR6K2,-0.69613719692795
HMGCS1,-0.695786680264846
MAP4K4,0.695165497975351
SSTR1,-0.695158137193206
ICAM4,0.694927519432754
OR4C13,0.694152388906986
PDCD2L,0.694093784383723
B4GALT5,-0.693985524504608
GYG1,0.693937137642702
DEFA5,-0.693284798634816
COL6A3,-0.692854863026493
KDM4B,-0.692689471249748
PIGS,-0.69213177933774
PIP4K2C,0.691990778219488
TAF12,0.691853365817874
PYGM,0.691780392573831
GRK6,0.691247598111683
MTARC2,-0.690768475163399
DKK2,0.690231210546144
ROBO3,0.68994071406335
FAR2,0.689755139136849
G0S2,-0.689363677480735
SQSTM1,0.689169195014823
NUPR1,-0.688740162636257
TFB2M,-0.688642479696079
ETNK2,0.688336071946264
H3Y2,-0.688250282978578
GALM,-0.68789085034082
PDE7A,0.687880542822137
PPM1A,-0.687694727220985
ATG5,0.687658091023043
RNASE3,0.6873565708524
H2AJ,0.687213581411938
CCR9,-0.686839386678676
P2RY1,0.686713056393389
PPOX,0.686495203527869
CNOT8,0.686155477998072
APBB2,-0.686018013564887
IL36A,-0.685952089759422
MYOZ1,-0.685701433057239
OR51M1,-0.685385225242886
MOSPD2,0.685324073134562
ASL,-0.684980957744459
ACVRL1,-0.684830371022216
HECTD3,-0.684509321319951
PGLYRP3,0.684271070011559
OR1G1,0.684105093350896
S100A10,0.684072884343836
HNRNPF,0.684059836832419
TMX1,-0.682929508422326
ACVR2B,0.682350408790547
POLR2K,0.681991479420223
TNFSF11,-0.681960334211046
OR5AN1,-0.681879735555365
BMP6,-0.681236946861418
CACNA1C,0.681122987900195
DRAM1,-0.680803040975301
ME1,0.680780714538052
OR5M8,-0.680526850441008
ATP7A,-0.680141653742842
TRAF7,0.68001167230527
SRP14,-0.679999093195422
SEMA4F,0.679683759412817
OR2B2,-0.679390075234343
ASAP1,-0.67923193698926
SHMT2,0.678698531044409
SERPINA1,-0.678270310718464
SNAI1,0.677996940633234
SCN10A,-0.677981484548547
TCF7L2,-0.67777722717619
RDH5,-0.677588420334441
IL25,-0.67646027751538
OR10A3,0.676143293313839
MADCAM1,-0.676077235651999
GAS1,-0.675895665749433
PARP4,-0.675608279879199
CD164,-0.675378868197409
ARHGEF12,0.675132068567597
CLEC10A,-0.675123464553423
CHST6,0.675114573538997
APOBEC3G,0.67463139487126
AHSP,-0.674392612578264
MYO15A,0.674304178068325
CDK8,0.674036013534924
IL10,0.673601541535592
GRID1,0.673504504545334
PARP2,0.673253629472915
FCGR1B,0.67317857471947
CXCL14,0.673164606182497
TEC,0.672637716330489
OR4M2,-0.671875645241476
NUSAP1,-0.671852745021804
RER1,0.671636893717203
CEP131,-0.671057851815546
UBE2D3,-0.67097940990424
PHB2,0.670979288412943
NTF3,0.670840734809327
PIK3R4,0.670396954802595
PRKG2,0.670294671278704
AIMP2,-0.670226331925299
KIF26A,-0.669757165905229
ADD1,-0.669591002026826
RAB9B,0.669504670378885
CCDC6,-0.669249599375497
GALE,-0.669222934975777
TRIP12,0.669161752047331
EVI5,0.668996000555584
MAST3,0.668956618336467
RASGRP3,0.668941484677452
RPS6KA5,-0.668761341014203
ACSS2,0.668653039364618
ERAP2,-0.668058027537431
SIGLEC11,0.667997348928122
RPS9,-0.66797665353226
UGT1A3,-0.667946650274027
SIPA1L1,-0.667853988708387
DSC3,-0.667765253304316
KLK7,0.667357516172967
PEX19,0.667103487419526
KDM3A,-0.667034491070148
DSG1,0.667008335921328
SLCO4C1,-0.666647568098108
SSRP1,0.666588454467286
H2AC20,0.666401723909803
CACNB1,0.666308745431835
LY96,0.666140785259133
KLKB1,-0.665946349863423
SARDH,-0.665602617942196
CXXC4,0.665428088124947
PIGZ,-0.665176439060484
IGKV1D-33,-0.664979199926727
AREG,-0.664772847518696
AK3,-0.6645347259888
GNB2,-0.664478089154878
HAGH,0.664379127406958
TMEM179B,-0.664197213273065
DECR1,-0.663662480415456
NUP42,-0.663659794153508
MAP2K4,-0.663537591566586
CALCRL,0.663397541571846
NUP133,0.663250680376997
TCHH,-0.663053621653025
BRF2,-0.662786464435473
BANK1,-0.662710064377399
AP3S1,-0.662648787959137
DCLRE1C,-0.662624455049378
HSPA2,0.662375392092989
PVR,-0.661913989659578
PRKCE,0.661656836517408
TAF1,-0.661322246653267
SEC63,-0.660825646156591
ENDOG,0.660406403175034
NPTXR,0.660304615261202
RDH12,-0.660209761735206
HOXB1,0.65974996928966
GALR2,-0.659422066013917
NTNG1,0.659400243864288
H3C10,0.659306275442078
IL36G,0.659285282089397
RAB3GAP1,-0.659212420887995
RNF25,0.6591944360041
FHIT,0.658971382623472
SERPIND1,-0.658930110777212
RPS11,-0.658786402316886
LAMC3,0.658475972952795
GTF2I,-0.65829934718141
BDH1,0.658275355038695
DAB2,-0.65825566295488
MC5R,-0.658126992683044
KLRK1,-0.65812188604061
SHC1,0.657896714673267
IL1RL2,-0.657435014296175
PNLIP,0.657341223735828
DNAL4,0.657120578854679
OR9Q2,0.657069529684167
OR2T34,-0.656764788477866
OR56A4,0.656753284798613
LAMTOR5,0.656572743337735
NECTIN3,-0.655102774632817
SNAPC4,-0.654939239747103
ITGA11,0.654745237466724
SKAP1,-0.654317702323582
GLRA1,-0.654275853921032
ESR2,0.654186592471756
SLC2A6,0.653786110223246
LEP,0.653717138350402
BPGM,-0.653487688878214
IL1F10,-0.653462487733735
GPX1,0.653353163206022
PTPRD,-0.653352267559439
DGKG,-0.653235710850571
MRPS12,0.652934788760668
IDUA,0.652794233487
TNFSF12,0.652706201036933
SOWAHC,-0.652580320702458
KCNMB1,0.652269715266678
IL2RG,0.652095625142957
STXBP2,0.651765054945954
DNAJC13,0.651399530855815
ME2,0.651394465242896
HES6,0.651353819180606
HAVCR2,0.650906469658014
ACSL4,-0.650481869236936
NLGN4X,0.650114231984219
GALT,-0.64965260474546
CHFR,0.649642367653962
TUBA8,0.649449530160134
COQ3,0.649118019034056
YARS1,0.649097515113701
SYT12,-0.649066491940679
DPYSL4,0.649043628962882
PDE4D,0.648803878970009
TNNT3,-0.648200392839682
YOD1,0.648172225916394
EFNA1,-0.647949418678396
IGLV3-21,-0.647925326032402
CEP250,0.647735516193214
RHOF,0.647442376040314
DGUOK,-0.647050690537541
WIPI1,0.646873080634869
OPA1,-0.646805796014156
VPS28,-0.646692876295143
IGHV3-13,0.646363385395164
RBCK1,-0.6463025375972
SEPHS2,0.646097071047941
MEF2A,-0.645373278072235
CLEC7A,-0.645313207827812
PPP1R3C,0.645226284238228
IFNL2,0.645192931114128
DOCK2,-0.645022303534071
STX17,0.644832874680708
DOCK10,0.644533385616426
SMARCC1,-0.644359319284394
GAGE2,0.643315314855304
FARP2,0.643253103627899
TIRAP,-0.643071846000671
TMCC2,0.642877499120908
ADH1B,-0.641968993428836
XPOT,0.641441735378175
SLC12A3,0.641271748187371
KIF15,-0.641243152404919
PIGL,0.641161801204745
RPL5,-0.640183992649849
XK,-0.639879422284416
GTF2A1L,-0.639861972313892
DHRS2,0.639861630880669
FGD4,-0.63969201113373
PARVB,-0.639684243647159
MUC5AC,0.639531586514111
PEX26,0.639058989324592
GALNT9,0.638583241037576
AGL,-0.638464083557911
FCMR,-0.638156471999257
ITGB1BP2,-0.637699020225897
OR6S1,-0.637575233786704
DNAH3,-0.63713769256535
LRIG1,0.636927951105597
CACNA1A,-0.636811617736627
LMO7,0.636399053358912
B3GNT3,-0.636361366747874
GNAI2,-0.635830325392139
OR13C3,0.635805457636112
DCTN5,-0.635250670521263
HSD11B1,0.635196898015432
ALOX12B,0.635175595493298
MUC5B,0.635131212401036
LST1,0.634968285168743
FUCA1,0.634918598532932
ITGB8,-0.634692572463942
MRPL15,-0.634578121241689
NUP85,0.633995639301902
FXYD1,-0.633849097270896
REPS1,0.633457785945079
OMD,-0.633352872866978
PPP1R17,0.633140205016748
TAS2R40,-0.632619006095375
THY1,-0.632322853106703
STX19,0.632215311581362
PPP2R5E,-0.631873573958789
AHR,0.63181077243267
ALDH1B1,-0.631744979332545
CSE1L,0.63171340745401
PGAM2,-0.63143420314116
AMDHD1,-0.631309148544438
PPP3R1,0.631214949420866
RAD17,-0.63093585001383
RACGAP1,0.630513210189269
DHRS3,-0.630311328263474
ITGA4,-0.630014616904846
DUSP9,-0.629712947326089
URAD,0.629696780544469
FDFT1,-0.629261476887177
APLNR,0.628852767086274
FMO1,-0.628813758408933
CD82,0.628786648550632
RPL36AL,-0.628500559938562
SEMA6C,-0.628484230065113
CCL1,0.628461883564372
WNT7A,-0.628404843866624
PLVAP,0.62833884457179
USP11,-0.6282882416449
MPI,-0.628255139789232
IER5,0.628152008118009
RHD,0.62753861785704
THOP1,0.626984601014307
HSD17B2,-0.626626737045947
RAD54B,-0.626476155823508
ST6GALNAC6,-0.626123273816266
RIT1,0.626044605810484
CHDH,-0.625922767146111
TBPL1,-0.62588037992657
UGT2B17,-0.625620610104542
IRAG2,0.625472272308453
RNASEH2A,0.625232751614805
ARHGAP35,-0.625147586259556
ALCAM,-0.625084116352421
OR51A4,0.624694749992693
SRPK1,-0.624684081443371
GNA12,0.624486645198231
OR52W1,-0.624374448988153
EXOC6,-0.623921955031461
ASB5,-0.623690925822009
OR2Z1,-0.623564819074874
GRN,-0.623401017557724
GSR,0.623354644256657
SIGLEC7,0.623087593657965
SRGAP3,0.622923831533966
HBZ,0.622590186560981
SIPA1,-0.62258373506178
KRT23,-0.62254239525482
ALPG,0.622440348136164
RAB34,-0.622401029480896
PTPRN,0.622330324996528
OR6C2,-0.622101166114371
CP,0.621951832503357
PPT1,0.621941407596703
MAML3,0.621870023597029
SCNN1B,0.621748509374869
HSPA1A,0.621725238449919
PLK2,0.621438681559216
IFITM3,0.621285244107451
CCL28,-0.62125741602871
TYRO3,-0.621187109585441
ALOX15,0.620962268867985
TRAF4,0.620269814925586
PEBP1,-0.61931082180801
ADRA2A,-0.61921365648503
CALB2,-0.619173799175753
LMAN1,0.619008257893165
CAPN5,-0.618901371260063
KLHL22,-0.618867260389264
TTC39A,0.618747298558955
GPR20,0.618646287362602
SPEG,0.618612252725294
RPS18,0.618572948579171
LRG1,0.618374036388595
PPP4C,0.618281825810928
SOX3,0.61823395378469
OR7E24,-0.618135424885117
ARHGAP25,0.617963258334812
SLC4A1,0.61794442592264
SEMA3F,0.617803106037643
DEFB106B,0.61766787981099
PIK3CA,0.617495698619563
OSBP2,-0.617313540170886
MAN2B1,-0.616983108381813
LCP2,0.616791904838546
FOS,-0.616566824315663
NR0B2,0.61651497182496
HGF,0.616348249744865
OR2H2,0.616184329057548
PRKAR2B,0.615867805674654
ASB6,-0.615830310719233
VCAN,-0.615784733564126
DDIT3,-0.615456917756235
GABRB3,0.615413659461844
SLC25A11,0.615293016044795
PRKCSH,-0.614733633146492
AHCYL2,0.614700453267997
TUBG1,-0.614656698217721
OR5A2,0.614457156966323
ATP2B1,0.614086585303048
SUMO3,0.613790025077858
ARFGEF2,0.61364826012384
PSMB3,0.61355400901042
OR2V2,-0.613532811037749
XPC,-0.613176298318283
NFATC2,-0.612700436975727
TNPO2,-0.612255998754642
MAP4K3,0.612162029125095
SNRPD3,0.612130854098523
CLCN3,0.61193513656547
P2RY13,0.611811167659707
CYP2C19,-0.61179730381064
PNPLA6,0.611760414224763
CA7,0.611574965971041
CLEC1A,-0.611357923362417
USP12,-0.610725363879452
PSMC6,0.610703753089294
C1ORF183,-0.610408065886899
LDB1,-0.609819980142736
TNFAIP2,0.609694046638266
CBLB,-0.609513368586857
IFNA6,0.609252931307021
GPR25,0.609243471836587
WAPL,-0.609225701387778
POLR2A,0.609183895575712
UBE2Q2,0.608958144697648
KIF3C,0.608856682108357
GATA1,-0.608825379171566
EXOSC8,0.608401886066441
VPS37D,-0.608336688455724
RBM25,0.608300401235546
SERPINF2,-0.60792686418618
HOOK3,-0.607570831643102
RPL10L,0.607376888445889
PYCARD,0.607334995415712
HSPA1B,-0.607033936891512
SBNO2,0.606684894545932
TUBB4A,-0.6063050850048
RAN,0.605935587389061
CKMT1B,0.605574066034938
SF3A2,0.60552868983013
SCAMP3,0.605518681060605
LIMK2,0.60521615366067
VTI1A,0.604922036133556
LAMC2,0.604533505293609
IL2,0.603756885737956
TMSB4X,0.603569121970781
MAP4K2,-0.603479889517193
TPD52,0.603388045325401
FBXL8,0.603336037533459
TSPAN5,0.603275330368765
OLFML3,0.60280633637685
NPDC1,-0.602705696556929
FOSL2,-0.602418216423548
RAMP2,-0.601952445526926
UGT2B15,-0.601844215521233
MAPK14,0.601736572135675
PLOD3,-0.601719072245287
OR1Q1,0.601684801962365
APOB,0.601644719141742
FZD3,-0.601622559541885
RNF123,0.601614594825014
RPS13,-0.601574395335357
KLC2,0.601521253670467
GPX3,-0.601322977386069
GYPA,-0.601184995140677
CLEC12A,-0.6011386885921
MAPK9,-0.601036208660789
ICAM2,-0.600574755955685
PELI2,0.60056739075227
RIPK1,-0.600458137748378
OR10H2,0.599827866024906
SERTAD2,0.599717301501609
OR2L8,-0.599546906279709
PF4,0.599461707885629
SOX5,0.599337323457966
CRLS1,0.599187411092078
CRYL1,0.59897432303603
SIGMAR1,0.598937048402179
ACOT1,0.59843014728764
IGSF1,-0.598414749795995
C3,-0.598399676799471
ENTPD1,0.598169130039924
SIGLEC9,0.598073701551722
EPHB6,-0.597442135035131
MICAL3,0.597264217028471
CNOT1,-0.597177445847765
H2AC13,0.597062019534131
RAD51B,-0.596804859280852
ABCC4,0.596448441124659
TRA2A,-0.596066452077918
DBT,-0.596061364406404
REN,0.595981121482311
DLD,0.595690741656906
NDST3,-0.595457679975499
ENPP4,-0.595336598228423
IL22RA2,0.595272503905667
FARSB,0.595076134828674
CD151,-0.594973091949161
HTATIP2,0.594962781402885
MAN2C1,-0.594846595295949
GNG8,-0.594766540030337
VWA5A,-0.594472607367389
STAM2,-0.594261170139724
TLE4,-0.594089276118943
HELLS,-0.594069399734171
STK25,0.594039255866927
MSRB2,-0.594030948938775
EXO1,0.593976151636574
LRRC8C,0.593758033632625
MVB12A,0.593496188990944
OR1D2,-0.593470662996902
SLC29A2,-0.593083470764719
TNFSF15,0.5928369476291
DRD3,0.592603897155141
FASN,0.592188336144226
FIS1,0.592051623532559
GPC3,0.591716807772368
PTS,0.591684730978097
IDI1,-0.591527867591474
MYH8,-0.591393998521561
TAS2R45,-0.590768646566244
DKK4,-0.590326740477409
OR14A16,-0.590261905917171
WDR37,-0.590196737317983
OR2L3,0.590154566673125
TUFM,0.590036048698473
TOR1AIP2,0.589848310016079
FGFR3,-0.589606365879244
PCDH7,-0.589545669588928
SLC8A2,-0.589348009300354
PPARD,0.589303328140611
RELA,-0.588813772604397
RPLP2,0.588701326261886
EXOSC2,0.588656004736926
MPO,0.588482158853166
MGAT3,-0.588424907993362
NOS2,0.588064379059253
C1DP3,0.587975413130787
RREB1,-0.587579047083619
NFAM1,0.5875027631317
ADCYAP1R1,-0.586879156673742
ALDH3B1,0.586577107877597
CCL23,0.58648870281432
MAP1B,-0.586470629839231
CXCL2,-0.586393244757418
ALDH18A1,-0.586269311515923
UGT2B11,-0.585869142509519
A1BG,-0.585826174980906
TIAL1,-0.585659702894619
PATJ,-0.585582087250193
GTF2F2,0.585455537373055
FADS2,-0.584884757967506
SAA1,0.584865134448449
ZFP36,0.584850976787389
SNRPB,-0.584809285137115
PDCD1LG2,-0.584498388746223
TMEM164,0.584469382527754
ARL6IP1,-0.584437380548343
TYK2,-0.584310611524393
COL5A1,-0.58424728036954
MVP,0.583788278123937
ECI2,0.5837723172542
ST6GALNAC4,0.583688920003987
CLDN1,0.583217199191476
CD7,0.583207802381923
TRADD,0.582840548217369
PARD6A,-0.582132910953858
CRAT,-0.582042060407756
APAF1,-0.581832392615973
ACOX2,0.581769747281127
UBE2L3,0.581677321949564
OR7C2,0.581661004332017
RPA2,-0.581388279569583
OR6C75,0.581378444098268
GLB1,-0.580844121110061
OR4F4,0.58079470400091
EBP,-0.580469661506496
TSSK2,-0.58034139659243
GSTZ1,-0.579999130354445
PHF7,-0.579990898927544
CD79A,-0.579758636275299
RAP2B,-0.579357971783304
NHLRC3,0.579188011807316
ACSL6,0.578856052860274
RAP1GAP2,-0.578749342714605
CREB3L2,-0.578673993811277
CA8,-0.57852767960174
P4HA2,-0.57826138073368
IL12A,-0.578181799743942
SNX2,0.577526946081205
ASB8,0.577326601813834
STOM,0.577244879950656
IP6K1,-0.576875059569259
GSTA1,0.576532705112561
XPNPEP1,0.576322421231833
TNFSF13B,-0.576210361351886
PRNP,-0.575922411604674
KIF2C,0.575838072703607
DYNC1I1,0.575694468988616
TRMT11,-0.575689115428999
PTPN23,-0.57563503230253
PARP1,-0.575603414740042
PGAM4,-0.575565890420056
PRLHR,0.57537884414873
PARD3,-0.575352803665483
PICALM,0.575201639080897
ATF1,0.574896207915534
CHMP5,-0.574785042541005
AGER,0.574777087027213
LAMA2,-0.574542650007706
MAG,0.574403226050935
TAB2,0.574013604465016
FXYD4,-0.573957912488518
AOC1,-0.573930710282139
ASB2,-0.573630167340218
HNRNPC,0.573173584882641
BRS3,-0.573162338691459
OR5T1,-0.572845996168692
ETHE1,-0.572725335335588
C2CD4A,0.572669307293851
MAD2L1,0.572466145209257
SULT2B1,-0.571901931417979
EDAR,0.571875761266913
OR12D2,0.571847582256209
MYL9,0.571655415893382
XPO6,0.57142053176768
KCNK5,0.571380885266374
C6orf120,-0.571324837290744
SLC5A5,0.571018219834219
GTF2E1,-0.570819884701189
CES5A,0.570651119376055
CREB3,-0.570556159737528
COL4A4,-0.570133063689231
PIWIL3,0.570127034735218
OR1L6,-0.570089560793719
KCNMB2,0.56944227734208
PFAS,0.569236639334137
OR8J3,-0.569182747113541
FLG2,-0.569066784377934
LONP2,-0.56892342538529
PPP1R12B,-0.568683625910572
HTR6,-0.56849085333562
RPL21,0.568350114414993
DUSP4,0.568312534966872
SGCA,0.568209268530698
SLC25A12,-0.568072539152397
GRID2,-0.568070350995966
RAD50,-0.568067592997637
OR1N2,-0.568051328603125
UCHL1,-0.567906407383581
ADCY7,-0.567829730396932
SKIC2,0.567674541098604
IGHV3-23,-0.567442845534922
SPRR3,-0.567392906150924
PSMA5,0.567200979119078
SLC7A2,-0.567018212159482
CPM,0.56692458705997
NLRP3,-0.566830012002107
PPP2R1B,-0.566819502078335
GABRE,0.566795759919784
MGAT1,0.566467338442622
H2AC1,-0.565982616710879
DNMT3L,0.565879008523223
KIF5C,-0.565744752567697
GPR27,-0.565676726544406
GDI2,0.565530480096193
PI3,-0.565423062106653
SNX9,0.565421231317272
DNASE1L1,-0.565270805986682
HMGCR,-0.564997600135499
NAA38,-0.564806525175741
ID2,-0.564695240713553
CDH16,-0.564593146718164
PATL1,-0.564528594351238
KPNA7,-0.564514547569288
FOSL1,0.564398025489284
IL17C,-0.564212485842493
SH3KBP1,0.564210628855999
DEK,-0.564115335301916
IFNA2,0.563935318444399
HTR7,-0.563929764772902
OR1M1,-0.563614869579791
MYH14,0.56356614202779
DGKD,-0.563394255647393
FMO2,0.563204624826684
STX6,-0.563203549636808
SYVN1,0.563176442775092
RBMS3,-0.563039049231876
CCT4,-0.562857688601436
SNU13,-0.562559944889923
RSL24D1P11,0.562470567078387
PIGB,-0.562426438138282
EPHA3,0.562370971204004
AGPAT4,-0.562172726486908
BRPF3,-0.562142745681515
RAB18,0.561676636687094
SERPINB10,0.56166500483046
OR4K5,0.561589441365201
TNNT2,0.561505709475955
TKTL2,-0.561496133372756
QPRT,0.561236676378607
XBP1,-0.561139040923104
MATN3,0.561057436001678
CBX1,0.560940060587898
WASF2,0.56079355529498
SDCBP,-0.560739174992829
TAS2R1,-0.560375135062298
FAR1,-0.560214887000448
WRN,-0.560190689337257
SH3BP2,0.560130925699919
PIN1,0.560091734166369
TGFBRAP1,-0.559916871189152
TXNDC12,-0.559886221049196
USH1C,0.559585633576748
RANBP10,-0.559281922708302
RAB7A,-0.559141291394069
RCC1,0.55911241020471
GRAP2,-0.559032017640747
CCNO,0.558745400687439
PRKCG,-0.558674171823832
COP1,-0.55859749320364
IGKV1-17,-0.558505301664308
MS4A6A,0.558459295922726
HYAL4,0.558239218612088
RPS27,-0.558131396218074
TAF9,0.557586054089854
FCN1,0.55758383190548
PLAAT3,-0.557380090923342
RPS4Y1,-0.557341118871419
KCNJ1,0.557319960938752
DAG1,-0.557230779075865
PIK3C2A,0.556998083944912
RYR3,0.556954201832205
PPP1R3B,-0.556778151847592
RPL11,0.556640476876615
CD9,0.55601582000843
BLNK,-0.555564077413076
LILRA2,-0.555544055052874
GHR,0.555452100593069
SPTA1,0.555098622519041
ACOT4,-0.554884379005323
STRADA,-0.554877698520701
VEGFB,-0.554173677918149
PTGES2,-0.554144515440159
XDH,0.554020906683609
RBM17,-0.553916154092671
H2BC14,0.55372490449529
NGB,0.553682658350225
GC,-0.553555737922505
LSM1,0.553452777555813
LLGL1,0.553393650713041
MAP3K12,-0.553171245347918
RPA3,0.55312836171559
BIRC3,0.553107577039216
CYP2E1,0.552462048160857
HKDC1,-0.551988887998864
HSD17B4,0.55191530878699
SLAMF7,0.55190224435887
RPL4,-0.551811741928
APLP2,0.551776342137111
GABARAP,-0.551645530295399
WWP2,0.551555591897591
HOXC10,-0.55154214941404
CYFIP1,0.551443240486782
MMAB,-0.551400319622709
TWSG1,-0.551145379651267
RRP12,-0.551110562804774
RASGRP1,0.550985004603141
TRIM33,-0.550782589978131
IGFBP7,-0.550742730542889
RPL39L,0.550740682969788
PLCE1,0.550704188485375
GANAB,-0.550500997747133
CNIH2,-0.550223789423239
ULK3,-0.550122004664543
PIKFYVE,0.550062870477525
GMPR2,0.549747702700975
GPBAR1,0.549691823068583
SCN1B,-0.548939626300423
BTNL9,0.548873634772779
EFNA5,-0.548791802466626
FBXW11,-0.54868290637849
STARD7,-0.548676119823391
CHSY1,0.548645795666045
A4GALT,0.548502631394609
U2AF1,0.548478076914386
EMP2,-0.54831091454448
SNX14,0.548104524826641
KRT5,0.547976506509828
ELF4,0.547875306135717
UBA2,-0.547872230119747
OR2H1,-0.547530330860472
CDSN,0.547485778037012
CALCR,0.547048746908067
TAS2R13,0.546902026521719
TRIM36,-0.546386279137092
TXNDC3,-0.546379886727073
SMAD9,0.546167560045906
PTPN20,-0.545767069612366
MERTK,-0.545692560291344
PDE6C,-0.54566422276918
RPS8,-0.545639296192311
OR52K1,-0.545444090906941
OPTN,0.5454060557605
STK11IP,0.545202954212717
IMPDH2,-0.545041662040674
SNURF,-0.544879679879471
RNH1,0.544712892103426
TUBA1B,-0.544677262236773
RNASE2,0.544151220465265
FAS,0.543932868066155
STX7,0.543875924875847
CNDP2,-0.543518836823987
CALR,0.543479049257965
SNRPD2,0.54315883962995
OR13C5,0.543033834994855
ROBO2,0.542875834441435
SLA,0.542784726608314
SH2B2,-0.542776525645524
PDPN,0.542762245588294
AHCY,-0.542499781105655
KIFAP3,0.542453125943734
PRDM1,-0.542249549386803
KLHL11,0.542071542980639
PIAS2,-0.542059187116682
H2AB2,-0.541717128751228
OR6C70,0.541314509509984
GSDMD,0.541250381354777
HRC,0.540838260398163
FZD1,-0.540669095696761
RALBP1,0.540524091178052
PCSK2,0.540337301742611
MAGIX,-0.539855506948275
TIMELESS,0.539790391816315
GPR37,-0.539627795968511
SLC10A3,-0.539594747520454
PRPF31,0.539371157133996
LALBA,-0.539338195073927
OR4N5,-0.539199907751756
DDX39B,-0.539178799146043
DLK2,-0.539144544556507
SULT1E1,-0.538887100140627
CLQA,-0.537961149046332
NFIL3,0.537947650559378
CH25H,0.537788244297483
CAMTA1,-0.537778305231502
DAPK2,-0.537702705473378
CYCS,0.537156191975659
SNRNP200,-0.5369841699931
GPLD1,-0.536786911390935
DYNLL1,0.536443843495956
AP4M1,-0.536354403216705
TREML1,0.536162358515291
CEACAM1,0.535937297975783
GM2A,-0.535923687206012
OR4F16,0.53587413977312
HTR1A,0.535808320444167
DEFB133,0.535709750569212
UBOX5,-0.53560517345443
SLN,-0.535375015802232
OR13H1,0.535360151072341
OR52B2,0.535140826460678
CYP4A11,-0.534934856562598
PDE1A,0.534734044719217
LEAP2,0.534675084334378
DNM1,0.534242503638426
NEUROD1,-0.534030406772976
LAD1,-0.53370874445104
RPL28,-0.533554735522205
MTAP,-0.533455268411929
SLC20A1,0.533365092288174
OR8D1,-0.533283604336985
UBE2J2,-0.532953304499567
FABP7,-0.532882799785823
KIF22,-0.532867974082067
SPDYA,-0.53283936858382
OR4C3,0.53279959489785
LDHAL6B,-0.532647498481083
GZMB,0.53236420819942
SERPINB1,0.532220847817448
GNRHR,-0.531731146276
OR2T8,0.531729304438613
SLC9A6,0.531576233956656
SPRY3,0.530899523126009
LAMA5,-0.530674171747106
H2BC4,-0.530458465010769
TGM2,0.529940853263511
OR2F2,-0.529915943112614
TLE3,0.529797009848224
XIST,0.52979618374566
SMPD2,0.529793240468314
OR52K2,-0.529656276935161
CPA3,0.52962482201222
TDO2,0.52952393970068
TSPYL2,-0.529494483613264
WWC1,-0.529336055986328
OR1J4,0.529318715049537
H2AC21,-0.529256148408252
IGKV3-15,0.529096514279698
HRNR,-0.529072339967267
UBE2F,-0.529015986751396
ELF1,0.528975631264332
H2AC14,0.528840940694746
GRM2,0.528754584267087
ATXN2,0.528748110696803
NCKAP1L,0.528555343750216
KIR2DL1,0.528451585485858
UBE2D1,0.528043047078167
DLC1,-0.527981826192912
VPS35L,-0.527775957530746
IQSEC3,-0.527561559994959
ATOX1,-0.527539365206873
CRY1,0.526781999928065
FBXW5,-0.526503011908329
IGHV1-2,-0.526380879382899
ARHGEF2,-0.52565924694524
GRIN2A,0.525598227888199
RBMX,0.525338784584543
OR10A5,0.525205531555379
OR2T33,-0.524645736145859
SMPX,0.524593871235937
TUBB1,0.524219535715504
ALLC,-0.524094525368283
PTGER1,-0.524031961215472
DCTN1,0.523992451840661
LEF1,-0.523742545880901
PECAM1,-0.523604279348576
CCL14,-0.523268332814916
