"cell_type","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"KEGG_OLFACTORY_TRANSDUCTION",0.0302753696522353,0.0392567430815723,0.0349892765189728,0.0515832415644772,0.0469056697799727,0.039300755844127,0.0484996444228108,0.0339807126294714,0.042366441456757,0.0346860346064951,0.0405750120812954,0.0318053574929254,0.0309953765712815,0.0412859266205349,0.036017498757405,0.0445262976552251,0.0326525443471094,0.0271957571304027,0.0326313837072251,0.0387574937628327,0.019026491284593,0.0371167386085393,0.0472320619738546,0.0246175589542112
"KEGG_ONE_CARBON_POOL_BY_FOLATE",0.0311127832654031,0.0691716349896477,0.139179390449258,0.126775445344866,0.144349550104402,0.0684222057282438,0.0445953999276631,0.030482079972447,0.100090748566704,0.0768920545678607,0.058476082860346,0.0288361719889071,0.0395128741256177,0.0791329041165113,0.100339291239132,-0.0305669756090304,0.117667659670291,0.055104505312478,0.144823821371935,0.127149431286902,0.201397658870219,0.0690817286462111,0.0391929777988824,0.0612372457330138
"KEGG_OOCYTE_MEIOSIS",0.131099351600059,0.114948194875793,0.1600450634341,0.125546587025451,0.128664514588272,0.145286907624223,0.161909076875218,0.154824456242107,0.139855012164623,0.164333128404859,0.15249756176153,0.134427890912327,0.0438564800153234,0.0992453526776445,0.0273703242193606,0.0845755496875132,0.056981620556857,0.0435141376765607,0.0318795544258216,0.0538591352277851,0.0481571822818693,0.0398016002832617,0.0686146490519312,0.0295970949488502
"KEGG_OTHER_GLYCAN_DEGRADATION",0.0482885354525784,0.0334020426798763,0.148288353751207,0.0593115455851919,-0.00412417385823491,0.0455449271332876,0.0793966784304438,-0.0133912069244061,0.0929195852056612,0.127477506687002,-0.0276646795037052,0.113770272984382,0.11974226214402,0.0252236626612708,0.0319682516685264,0.124719896913331,0.0612211157014983,0.107815562728404,0.0756601957535785,0.0232225674134549,0.108111198834347,0.0743226180221085,0.0185224829488822,0.0758314952526617
"KEGG_OXIDATIVE_PHOSPHORYLATION",-0.056758946933765,-0.0474409869355764,-0.0345904825832603,-0.0526513412334416,-0.0451936757448218,-0.0529137448537652,-0.0435630598503099,-0.0600173182123337,-0.0595268446361292,-0.0658483063066688,-0.0424506944489155,-0.0382029557066812,0.123325486340124,0.129207949370692,0.128310789435985,0.121594598773206,0.112252611535368,0.142982269134419,0.0962899396973216,0.120920464165207,0.142929724231907,0.113220230189802,0.13213103106609,0.127013024484767
"KEGG_P53_SIGNALING_PATHWAY",0.136586480986758,0.118127499094786,0.165825258230507,0.141103830035338,0.147238811080077,0.159825994738264,0.16182821872849,0.144145792221292,0.108543178239542,0.181234212085339,0.116399186821985,0.149887364719179,0.125409664091627,0.0960917962245937,0.114495589696569,0.0449277815452582,0.0666884193851795,0.0646463739444156,0.0938541871378016,0.0488859955950591,0.0702420776257509,0.0722527719214839,0.0726424285802295,0.0814869611814052
"KEGG_PANCREATIC_CANCER",0.145225996113982,0.0835854738965561,0.117739329352401,0.10081246063395,0.120044567277446,0.0851285714977196,0.107465974465021,0.155288617051274,0.101594934946721,0.133660795178664,0.073340937715406,0.123874299689706,0.0471146845060182,0.0550199579246501,0.0362768894228305,0.069605894697431,0.0439910708961456,0.0724427860209735,0.0702309482676529,0.0120404292966892,0.0717001924898205,0.0507556109759308,0.042114711255349,0.0556935044055748
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.0697065563688776,-0.0353653518188562,0.0101112431699601,-0.0309046000046252,-0.0132835786411776,0.0347916447111459,0.0603515282012267,0.0976289817758429,0.0110950856185922,0.0178719825280821,0.0323466665702907,-0.000520230818994747,0.0546448593848301,0.010731216779337,0.0648616055672777,0.0580338008212057,-0.0108486731628456,0.0233921384941204,0.0601185115394162,0.00479210084432508,0.0791880831244792,0.0541432792138946,0.0505609629957403,0.0320897797098315
"KEGG_PARKINSONS_DISEASE",-0.0457282337375948,-0.0340692505420267,-0.0274291647344342,-0.029646037772234,-0.0322794008895172,-0.0431014894817737,-0.0366146684181196,-0.0570432154769651,-0.0337385518045489,-0.0324490204069183,-0.0176327484844681,-0.00602069444542407,0.104156166178356,0.102195987143181,0.108447731492444,0.108705943493849,0.0986527943125445,0.123788341237051,0.0643107047916592,0.108032975032617,0.109925694580296,0.0980639405023551,0.0960912456941247,0.0993722527120311
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.0933421131362877,0.0761320593515667,0.115906985096775,0.0877578326758706,0.1126267390389,0.111735699553917,0.100538878258566,0.0985947057118269,0.0924811631159363,0.0613326281360376,0.0843723682297254,0.106218984550354,0.0836264855606243,0.113977708368586,0.0907604724813022,0.0710893294494801,0.0679251268131585,0.102039079074386,0.0983922056116074,0.10767029396908,0.0559489918954075,0.0724562346729613,0.0667265610782776,0.0708124842452818
"KEGG_PATHWAYS_IN_CANCER",0.0874793809533582,0.0732444219634078,0.0860513262576427,0.0656634488351757,0.0838892705713025,0.074452852783146,0.0689941555119668,0.109469617104264,0.0798579408890113,0.075885342743349,0.0703357993639573,0.0924074306392249,0.0726959501788632,0.0779688610931278,0.0496565628305618,0.0673010862441185,0.052794127326887,0.0473265084697212,0.069183811836108,0.0402896042710248,0.0667098219607951,0.0552232683588539,0.0573534880022291,0.0494276986226004
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.298820019634124,0.258408088386802,0.0941434292776486,-0.0652184201541187,-0.11682626372845,0.167898246023476,0.262164604041302,-0.0579579837564393,-0.0592389037714209,0.157096415168094,0.0494101610723446,-0.00027266462669378,0.211134164475412,-0.084142304507286,0.340692629623633,-0.000400592951569693,0.11933454291153,0.229415306382575,0.0241297281163496,0.0142743624067216,0.0700338949852577,0.0841680125631858,0.347006397786234,0.245559281660864
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.00315253674400242,0.141305315083325,0.0603497930264566,0.0296539632191306,-0.0654608317363745,-0.0352191075489878,0.0804488759775052,-0.114856348590196,0.038004234011774,0.0562035531825483,0.0380762990793993,0.0370946718435916,0.0578351980964635,0.0176321926436741,0.0192627515760415,0.0607254679237486,0.121772969730814,0.0668232505127382,-0.00992077931871317,0.00949295290831013,0.0470864279559767,-0.0740689625614886,-0.00548588857195903,0.0086318123107945
"KEGG_PEROXISOME",-0.0817297008055382,0.113878740440555,-0.0231178160525555,0.0528160250165408,0.128877486333356,-0.154533872839922,0.0865627717578372,-0.0774347985794142,-0.111210380034486,0.174825473085364,0.200444795515231,0.164035933681185,0.140945146797795,0.204125508202567,-0.222136604625026,0.122964392619799,0.0244611333023947,0.0108882912549683,0.0764537467521109,0.053874167499278,0.171452968180893,-0.18568241313787,-0.0555266572057465,0.166997234699878
"KEGG_PHENYLALANINE_METABOLISM",0.135221736520811,0.198354795432733,0.105449522332831,0.0853279614736627,0.0991689849923855,0.149514764062134,0.140288060077907,0.107338031835833,0.0462969600773707,0.0782058624285695,0.129889605122897,-0.0684620561837725,0.0447264489469345,0.045843253418074,0.123950572145764,-0.10704542941685,0.099754483841474,0.167443793734887,0.159101456427045,0.175685685965523,0.185062404413524,0.11268009913474,-0.0326505088378862,0.200216931301538
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.218993019768833,-0.0877989833787008,-0.106943028482483,-0.128809233348349,-0.0515111262295992,0.0510473841486638,-0.14136930366591,0.170237051958542,0.116451232428656,-0.00852151051882636,-0.138325916042562,0.00199509174260941,0.146337474631766,-0.0442041336456966,-0.141116738186638,-0.038833168631796,-0.107130559618771,-0.134333600395257,0.0643599822789038,-0.0344615393452745,0.270340353251991,0.0142332753604334,-0.068665588773119,-0.123539637383178
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.196723910914711,0.216487221315138,0.0693859430595637,-0.0265624066404,-0.0575291441307058,0.157509614988338,0.182142389020208,-0.00143484446758473,-0.00941251653319416,0.14645869112238,0.0518425551446198,0.00400299466764885,0.154188743688918,-0.0458437397519018,0.21801850864008,0.00259135066287551,0.104579112908539,0.154835432551147,0.037007256875131,0.0377223003508244,0.0269933237861762,0.141482183712966,0.253753526404883,0.204544387507746
"KEGG_PPAR_SIGNALING_PATHWAY",0.0410742884817536,0.0327171963361903,0.0536477290005003,0.0668047376007399,0.0709881786910651,0.00572409912531784,0.0298897160266095,0.0113179535927519,-0.0011488494592609,0.0221153490750279,0.042051892053752,0.094354577013282,0.0858593175351924,0.0691201729311051,0.0128503981964379,0.0600986286370754,0.00698887842317947,0.0276350187091293,0.0518868527139634,0.0200693037644692,0.0455431120641993,0.0318623802769755,0.0281956928874365,0.104193802728449
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.0321949249324908,0.167830004619311,0.0750387891182438,0.10530982417099,0.190845546749597,0.00807471375681288,0.101780083552325,0.0411511398907542,0.0876031211852324,0.167221376683737,0.142823740537594,0.15904803487172,0.139044829974383,0.176018143071907,-0.0340883787849939,0.0428508231323514,0.100618376229979,0.0614023120788429,0.048191782335724,0.0215287794543069,0.1531788997015,-0.0156136821887389,0.0963627350597859,0.172163697015323
"KEGG_PRIMARY_IMMUNODEFICIENCY",0.0289055035363286,0.0830713484861647,0.0588952699353854,0.0769036965362859,0.0591695661265652,0.0385394930898978,0.0718649360148341,0.0997623968765716,0.0714252334791572,0.0626807649721251,0.0764334332559042,0.0803063696211806,0.0312962819111583,0.0277382194982345,0.0346841687514026,0.0655993313321626,0.00456859504481074,0.0279560790614039,1.95776366966559e-05,0.029834281668517,0.0200540691435965,0.0458031514304724,0.0491940459671764,0.0325911441419191
"KEGG_PRION_DISEASES",0.0550189564916646,0.0668583456645087,0.163153665360271,0.144227242022719,0.101055664527824,0.0730315917790663,0.115243085251446,0.142087006438693,0.0979271356606153,0.231251208139311,0.131071614920237,0.0570064797752401,0.104108513955403,0.112928008229195,0.079333534124709,0.169151428188273,0.116517577624054,0.129054466726206,0.156435068879273,0.175221337417136,0.0988566060814747,0.00989650821897545,0.149513937311113,0.108700008901944
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.167410636338575,0.103542331486104,0.125746961935935,0.134519126561808,0.145579577225771,0.121621905221365,0.14566763303814,0.190715221873018,0.127974269756359,0.174389914393359,0.180001485210589,0.156849713963966,0.0976761334427477,0.125367361276243,0.058988595171068,0.108799775156918,0.0614262647428597,0.0606217469451278,0.0795057308019923,0.101312219661609,0.115413333923675,0.0773142065013888,0.101699238591506,0.0611518224044145
"KEGG_PROPANOATE_METABOLISM",0.044800029450515,-0.124474592889848,-0.113855003389801,-0.170732240247339,0.112937954596776,-0.191031458148495,-0.121197524760443,-0.0252432887805506,-0.229555146060462,-0.0404130207702473,-0.000987759906595393,-0.0545365383872112,-0.0573057848652333,-0.150232228065948,-0.0249851828213504,-0.106960725620075,-0.0106238573144219,-0.220475281698681,0.153645805771456,0.292492150163473,0.0254112312741889,-0.0990742471890406,-0.127437875491656,0.265285126290686
"KEGG_PROSTATE_CANCER",0.0961404315400573,0.0539281965667507,0.0839541616051413,0.0734887994204762,0.0781890674423646,0.107306443094722,0.0788588098003015,0.163630851067792,0.0745331638551911,0.113965727155326,0.0823469241573555,0.115529178202586,0.0645567783958312,0.0892692143341306,0.0595093953309747,0.0537230829161431,0.0324624373409019,0.0430649879557678,0.0360011696529562,0.055402411889243,0.0746471831157876,0.0479877831571827,0.0634945109179507,0.0328405166218956
"KEGG_PROTEASOME",0.124081479335564,0.146269028285911,0.12404022578566,0.0670064601944799,0.134918508906049,0.148877175645715,0.121098464582599,0.112303575256897,0.112583119434443,0.145614814344802,0.133013207981283,0.155439360572822,0.140829362984601,0.160345859931643,0.156185013129608,0.128211852124614,0.0971155611667724,0.134537400741881,0.139085165871762,0.146234529755994,0.106159157005706,0.153363072333525,0.137782506744143,0.126753669714649
"KEGG_PROTEIN_EXPORT",0.0385049348636245,0.0864390975964126,0.03415402085585,0.0323088414605119,0.0763695302692363,-0.0292153539447944,0.0488438376758953,0.0736999039712491,0.0619129700988212,0.0287387707135963,0.0546175869116457,0.0442822015290082,0.00730340567585215,0.0627481357907577,0.0604950766341968,0.0596719610983455,0.0104818141971755,0.0498399832559499,0.0278092351055649,0.0882929115986917,0.0826950730827085,0.0653418239787936,-0.0265861508359811,0.043769163217735
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.107722077009183,0.0171019246677257,0.0448464387655061,0.0153291862041254,0.101385599046784,0.0875522532455372,0.00303813027125386,-0.0229022339489678,0.108065341380252,0.0370730730867516,0.155756718415562,0.0655930171270157,0.0525194291779875,0.0526192415557946,0.0950364589580474,0.0884037614451788,0.131877074229208,0.0534006136628048,0.086468530769307,0.0920697251203316,0.0442631343033105,0.0551876970733897,0.108042408631048,0.0774778616387711
"KEGG_PURINE_METABOLISM",0.0205611303332506,-0.00341389658708238,-0.00725574685089367,0.0116867612886551,-0.032129242221815,-0.0252378868410417,0.00422455451600327,0.00576638352143088,0.0113699580706237,0.0304137005836077,0.00196443041019629,0.00806121696049931,-0.0202295405216421,0.0317875715836568,0.0039872205282296,0.0161310805425688,-0.0115572051738462,0.0366474973330343,-0.0187833507834925,0.0137072778738648,0.0394151538692044,0.0139061862898885,0.030561143349471,-0.00894418276530157
"KEGG_PYRIMIDINE_METABOLISM",0.0571169266650355,0.0343938964716654,0.0339514895357267,0.045708899812595,-0.00396065537553207,0.00322410659305436,0.0501657084145223,0.0158628120384142,0.0300357895577828,0.0654196339084717,0.00199637060813771,0.0401898050854132,0.0132636682060781,0.0535259151200512,0.0328037994006059,0.0474015439820425,0.0258416028435452,0.0610094041781043,0.018728793146023,0.0384150117168424,0.0532577925508668,0.0619271769254927,0.0437541828490911,0.022060696368325
"KEGG_PYRUVATE_METABOLISM",0.290124161218387,0.0485673983890271,0.0367202695001554,0.128415257678407,0.256081763037013,-0.0592416710537982,0.0350607462550312,-0.1777756349475,0.0170264761504164,-0.0589394115879282,0.208115174613425,-0.0617675184847671,-0.218332221037968,-0.0608248474596559,0.0997279211111333,-0.0442947038601969,0.138571841570625,-0.311973741171073,0.180341224826713,0.376012734075842,0.0343832447649603,0.074538182614425,0.034254926968872,0.168225314078001
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.0892983112086586,0.0489843442723353,0.0618771447666481,0.0565155674964382,0.080076046698382,0.0783053779816829,0.05428865367887,0.112074178461107,0.0806559490064738,0.0845917611562682,0.0660481090926495,0.0763543567320475,0.119615144891762,0.0942999131904444,0.0330351420269984,0.0788736029927627,0.0511594744244337,0.0651865808098363,0.077222651018683,0.0622513484995513,0.104641058412694,0.0916590462868847,0.0696363447888036,0.0589508014452279
"KEGG_REGULATION_OF_AUTOPHAGY",0.0709448896647918,0.0535642002637252,0.0461053297085266,0.0723984414713311,0.0169096294425978,0.0916191227128316,0.0402989960372845,0.0747959420890904,0.0683587630178896,0.108185633496164,0.0973025830431095,0.0537716533583311,0.0407864577265039,0.0599698090238756,0.0424434782348409,0.0450713712654612,0.067706001835231,0.0460435134535761,0.0656653644934088,0.0976398882075276,0.0954205732538552,0.0712637056950549,0.061474732284393,0.00326049985342043
"KEGG_RENAL_CELL_CARCINOMA",0.13233082127654,0.12305696783863,0.108324021617603,0.1143099541305,0.124696984152333,0.114385408483072,0.0989954467282283,0.146238878108022,0.122521968705383,0.146042639080259,0.0981210269390218,0.12607600718927,0.12404394390385,0.0960202941891305,0.0588170295944248,0.114219586356376,0.0577768480784451,0.0836126830671887,0.118607845883502,0.07455147185274,0.116126322417,0.110217021592996,0.107496174643924,0.0893665350608197
"KEGG_RENIN_ANGIOTENSIN_SYSTEM",0.0574830067347254,0.106541945142077,0.052235831338713,0.0640570096543026,0.055276370602136,0.107523909374391,0.0151274243806811,0.15545807134349,0.0504012052573576,0.0861696333428635,-0.00462392360813874,0.0505736478689647,0.0194458598344126,0.115970918801056,0.0655554116905577,0.0266323047737055,0.0439101023846573,0.056172209111958,0.0258488026104938,0.0782193946883587,0.0238778941559587,0.0399993120608099,-0.00292804882708026,0.0534625872572679
"KEGG_RETINOL_METABOLISM",0.296847204193649,0.106535870639227,-0.115822855824125,-0.268066724196705,-0.294222275804573,0.0832229880430196,0.193545847394234,-0.227097599907694,-0.243510236308569,0.113430105449725,0.0274707903372215,-0.108568682516308,0.191477698526019,-0.257514523404176,0.298445321840928,-0.154137852132665,0.165357579932623,0.173102928410358,-0.0917525568940268,-0.138624628160613,-0.0988900438865878,0.0318416993757643,0.356689387982334,0.174757232422754
"KEGG_RIBOFLAVIN_METABOLISM",0.05608380106014,0.0893347433928263,0.0862429581716244,0.0687958719762358,-0.0126556695035169,-0.0957774335336081,0.0235327236764319,-0.0993387588028828,0.0950462602627748,0.0815315488871336,0.0942726685387606,-0.0157973426765807,0.0492712520715165,-0.0162239149424787,0.0156780838669983,0.143115071333679,0.0683447740161527,-0.0161610696715125,-0.0260782092069155,-0.00134421555536378,0.0367281913426001,0.0148857807261567,-0.0681435311611789,0.053995642475231
"KEGG_RIBOSOME",0.22734717187749,0.0262123557794928,0.0540525314325793,0.0655826042795725,-0.0108750042952589,0.116913281239708,0.0534357685295541,0.194663311241753,0.180722285102017,0.0190126728055958,0.139562330369892,0.196348715999524,0.233271503741622,-0.0157799846054064,0.251105334564801,-0.124469308945059,0.317693387298558,0.151781532124604,0.154128468435158,0.306022901879834,0.112561147538225,0.0843369018911268,-0.0321853403781678,-0.0657124094901413
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.0991010133734233,0.0945705647873609,0.0485004439955491,0.0913949848913519,0.0743748733376141,0.0763211337768566,0.104666745269999,0.0758199667913799,0.0609567461095186,0.066602248862843,0.0796860876112921,0.0907667036583924,0.0235280772930282,0.0599045502463701,0.0700711316216409,0.0718358414579592,0.0880106564692576,0.0641840181241926,0.0684163599455591,0.0761740805578577,0.061210001835337,0.0956060433141838,0.0828665273595978,0.0422576076875982
"KEGG_RNA_DEGRADATION",-0.0727502620646625,-0.00748990828086996,-0.257766572312959,-0.0366763819901882,0.221973762820225,0.160151226646286,-0.272653893626532,0.184439461603423,0.00791093350130197,0.0677801815808398,0.0188117194128756,-0.109184481306162,0.208695341422805,0.136867546851762,-0.267288425670598,-0.279099301355299,0.0778909226079813,-0.0877200890439773,-0.228094274283925,0.076028372685769,0.0315652589110225,0.167621219764629,-0.131952124182119,0.103026387850055
"KEGG_RNA_POLYMERASE",-0.0102408284094187,-0.0288192947817091,0.00781561353539646,0.0266357671835572,-0.0894498092955474,-0.0909004993593983,0.0323789474098162,-0.064671552685541,0.00320492561239389,0.0277898658215047,-0.0867238735423655,0.0182234209164643,-0.0510776517188204,0.00829069336993325,-0.0208088223238061,0.0332242608764881,-0.0549743504274083,0.0559985483963232,-0.0289977137135481,-0.00950737740605079,-0.0047823773937291,0.034946880829035,0.00796319686831536,-0.00138871752420744
"KEGG_SELENOAMINO_ACID_METABOLISM",0.0535246593892585,0.00130550827739042,0.0932737237382273,-0.0669090583002341,0.0623737793911577,0.0954345652878704,0.114499547577862,-0.0100184918551171,0.0124042264134176,0.0422289388332919,0.161963083960166,-0.0376930001619686,0.0757325809996121,0.0960109495744191,0.0806302044440292,-0.00932216174969698,0.0989574453841139,0.0594691532084975,0.0866887767868466,0.038854573779062,0.0648751784006463,0.0755537083065061,-0.0300932560217959,0.0515465279873489
"KEGG_SMALL_CELL_LUNG_CANCER",0.0346883539901992,0.0504939321435303,0.0345327623352834,-0.00929903851520563,0.0220407106162478,0.021460008446866,0.0405234241371342,0.0974032095126883,0.0151874173608531,0.0461165287133793,0.0123886203539616,0.0644911062000682,0.0523550227312168,0.00422826363661893,-0.0444404190284979,0.00168814300371275,0.00513658450791789,-0.0247953961359397,0.0110326752635081,-0.0180978349415445,0.022446483007692,-0.023108842197412,-0.0194258421711445,-0.0212179989054903
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.0588046321341731,0.206771065674608,-0.0400856399377586,0.346502268662401,0.292453120164537,0.0541207838250427,0.0333941128832316,0.121595146197141,0.231273315385326,0.250238008975407,0.208644576449874,-0.0127968517917788,0.142270916384687,0.212291346568735,0.239921899195724,0.0500892060579824,0.207723122665674,0.045961442123902,-0.150168663344295,0.180466179653365,0.0170745753844399,0.14332784762244,0.104704776609242,0.289127535443286
"KEGG_SPHINGOLIPID_METABOLISM",-0.0316733460951394,-0.0162255289732151,0.00591388341014634,0.0522578169132176,-0.00941283042136597,0.0231437537957636,0.032013143052214,0.0112241341060859,0.0319665271964073,-0.0148303156336072,-0.0169774727491237,0.0134975690414331,0.0561800514605519,-0.0180800898650063,-0.0361268930699238,0.0530970624976594,0.0298251069507001,-0.0563291747828558,0.0132862338236671,0.0164676295430386,0.0581018877963388,0.054386263477247,0.00955715862930026,-0.00259051793635986
"KEGG_SPLICEOSOME",0.0630475263559904,0.0855761814448992,0.0622655656900225,0.0666315826874128,0.0807278000818844,0.0552498956731323,0.0517526291243993,0.0805781753179875,0.0821912535307977,0.0624533746885232,0.0576095724613365,0.0634643237488035,0.111157754188903,0.0915254284638382,0.0490709651921757,0.0386600807787098,0.0841911158804576,0.0954238280760408,0.0542619124730272,0.0498956475458257,0.0890580496000902,0.0773291959336009,0.0517811839267552,0.0805865624006029
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.156328484298471,0.15366878285821,0.0114627855194432,0.00174497993425771,-0.0974855378801849,0.062824136212582,0.214318131338339,0.00682873217784676,-0.0353291637527293,0.121081911458561,0.00221720996745492,0.0201526510161472,0.175289440181233,-0.0850122622525952,0.23532689260116,0.0227266514916742,0.111509133419932,0.198322963582926,0.0545953740110088,0.0296926402825044,0.0779790328025155,0.0651606225010828,0.223883118577477,0.160495265489503
"KEGG_STEROID_BIOSYNTHESIS",-0.0277744209506919,-0.00939721703071719,-0.0353366157283716,0.0637480013578562,-0.0199269734758954,0.0709287764868721,0.0250962697712041,0.0112456760037066,-0.00840048191529855,-0.0226096803551156,0.0221057491386006,-0.0160753040563139,-0.0116572686169269,0.0350242915161413,0.0848802021351385,0.0307728417093174,0.0229041241834997,0.0322227785614351,0.0708908961369265,-0.00118700104091632,-0.0128809650249571,0.0139086413753716,0.00423586189374345,0.0012180988818949
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.187076337615891,0.143308957390031,0.00263056583955966,-0.100366124200039,-0.120548301121284,0.0779987774391905,0.141832881427526,-0.0696269692058397,-0.0630730916048391,0.106284624487881,0.000682231114335315,-0.0462900923985707,0.131949371191174,-0.115099116469772,0.185054194705948,-0.0436379035730883,0.022988688008794,0.142604181260886,-0.0271226035254528,-0.0506791836478585,-0.0295351421243616,0.0265169223091098,0.228821680142012,0.097455844563322
"KEGG_SULFUR_METABOLISM",0.0628946890177934,0.100909772511555,0.0529314385175619,0.041054798732091,0.0232646162508539,0.103034281030116,0.0682787770387656,0.0963775903437427,0.0568966623002585,0.0412214462147709,-0.00838215928074452,0.0975731817652144,0.0886920585002464,0.0901179047245766,0.0664512281537681,0.137810323659164,0.0835532955261971,0.0834357262544899,0.116121160314488,0.10012194739541,0.0740688099769516,0.0938536385023509,0.0298384165240729,0.0271100518649147
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",0.0397496365345474,0.0393204800004402,0.0742450249098987,0.0839503347291487,0.0408523102690711,0.0747046481841721,0.0471658950074492,0.085223923277262,0.0656025026567181,0.068867841177578,0.0268165532813905,0.0388668824918533,0.0365734614459727,0.0295900785786102,0.0339747109808405,0.0622837827029582,0.0394575668046463,0.0496722441199136,0.071274017504905,0.0739277053837399,0.048584903720553,0.0305901864333504,0.0458706896607708,0.0732352210757296
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.0671447471095243,0.0540239909672823,0.0133071766164489,0.0402380510390026,0.046230985806377,0.0562767408326155,0.0314434456399334,0.0854985067015128,0.0408712052883086,0.0213805303340234,0.035468628666846,0.0630946599090728,0.0446894279991981,0.0522172019433869,0.0117782431733189,0.0425231528894786,0.0140435669710077,0.0162392776655323,0.00650514490991611,0.00781472028576249,0.0587307249578058,0.0409497655978529,0.0237367756496169,0.00495159129636326
"KEGG_TASTE_TRANSDUCTION",0.00883496814717746,-0.00263155169670838,-0.00580726437248365,0.0389901327255393,0.0142992351239156,0.0204787148326944,0.0579539624900136,0.052537663770849,-0.0168040374090038,0.0836410040499132,0.0287807219322426,0.00511409191340402,-0.0122573341423462,0.0724915645228467,0.0548260140565202,0.0511053442754365,-0.00137745968601965,0.00485271705503064,0.00123285415519613,0.0792273756225072,0.0340347869702187,-0.00699999250748292,0.0782689432776955,-0.00579717374305559
"KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",0.15794908720234,0.110198189698958,0.178122889863538,0.0674986596284304,0.0746398547784296,0.177751220784565,0.152494484007016,0.0653113576796026,0.0447209300950406,0.174152976912773,0.255331232462694,0.189844698907384,0.117940546396416,0.31714755703855,0.144215999428987,0.126659511863332,0.173480679384232,0.147532183806469,0.104306996913013,0.0689490663558249,0.194271404377939,0.155216538289713,0.213684523390454,0.131874547156708
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",0.0906024100929844,0.103828138884766,0.16155042375539,0.0885221787805772,0.183474459303637,0.094950612449884,0.0751887967404418,0.0467659277108761,0.0408198874810734,0.127397897058291,0.1328939485233,0.133730608536399,0.179839967181447,0.114393023542208,0.0893291761802466,0.115625906131514,0.190367199417952,0.123959823420371,0.163619940330595,0.12885256893602,0.147595007373771,0.137015963270347,0.121458354208071,0.178720955385098
"KEGG_TGF_BETA_SIGNALING_PATHWAY",0.121654619359653,0.124334952291939,0.129841038301608,0.1329580617934,0.136873551491353,0.111202106879751,0.130541397806664,0.128617866868266,0.130656554979692,0.131816893753786,0.139164143247789,0.119904044484797,0.0466331335554275,0.0818736156103387,0.0570980473030005,0.0761549820561086,0.0399974570462481,0.0659854645413928,0.0717347479431139,0.0313819362306021,0.0359680866375357,0.0645449306504468,0.0765032092475041,0.0675903296622597
"KEGG_THYROID_CANCER",0.0620517270895196,0.0297625117556868,0.0551716715421428,0.0501463164850807,0.0691356721935167,0.0546116465917787,0.0430860069442786,0.108182982678118,0.0537706142832965,0.0436890250267717,0.000714805667576928,0.0823061656400684,0.0350901100868003,0.0158211736842739,0.042591881175136,0.0267249175646211,-0.00636087199115305,0.0573101520887149,0.00239249135703251,-0.00528468846560736,0.00682660357157035,-0.0152262573081256,-0.0293710077870299,-0.031881455925423
"KEGG_TIGHT_JUNCTION",0.060279524467247,0.0364742684640459,0.053126567629944,0.0577104051430582,0.0632713779106939,0.0755054790738394,0.0735756269332921,0.053038114307643,0.0658938057480653,0.0588918738235993,0.0326385297998193,0.0778182125326741,0.0695085221457585,0.0817471158917109,0.0426380037771128,0.0316817465181277,0.0558114131103613,0.0774487577576389,0.0488066239690586,0.0482726238392139,0.0402615944424756,0.0671904533876212,0.0557834324977235,0.0642002035183783
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.0975184878565803,0.0747649651844428,0.0658374369684477,0.0586196799568631,0.0673754424843709,0.0751975746061751,0.0701169117905623,0.116714191821864,0.0632001384144993,0.0726540920554702,0.0831288896052738,0.0993630675985519,0.0510601979563071,0.0988791520333986,0.0760859084101897,0.0744649538014543,0.0619772197836718,0.0758388609045777,0.0610457008280112,0.0605009474883796,0.0884826472640351,0.0891637365098915,0.0775098986825737,0.0478202863660991
