"","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.2917106523731,0.18301156711049,-0.101326172498034,-0.0650708576631757,-0.151781185845528,-0.0907268785287209,-0.22596219504721,0.149082295966869,0.0433315557252951,0.0436424500704002,-0.0116597260537148,-0.164089505194056,-0.197364915469778,-0.189034479168317,0.117312298369829,-0.0022328481101147,-0.159266396645328,0.221792340735289,0.31693818477013,-0.354967757605847,-0.196230207431142,0.144355725233568,0.2592328680298,0.259600527134032
"KEGG_OLFACTORY_TRANSDUCTION",-0.103218040242053,-0.00493674658223947,-0.032166128632368,0.154515074184157,0.0188275682394818,0.0153817370191427,0.102619968055374,-0.0270086547836609,0.0272478533372257,-0.0207311834231043,0.0472698987484271,-0.0508957536927769,-0.0666087776516646,0.00900298176092981,-0.0117947263585594,0.0111833248983416,-0.000289021285464819,-0.0510299479382198,-0.0131514312222684,0.0419667660196371,-0.0849359689988878,0.00767758283436701,0.0773306110201258,-0.0782149541152861
"KEGG_ONE_CARBON_POOL_BY_FOLATE",-0.160560925293494,-0.0088260186192721,0.113606439346226,0.235135413487535,0.448240554509001,-0.226859808564323,-0.0652325185727895,-0.0628367447776489,0.108723465297145,-0.162148064836547,-0.168751725599564,-0.478012615138712,-0.215660279301408,0.1778896563747,0.245966642094824,-0.483235819970087,0.0826423602029202,-0.147414102287992,0.413560981384375,0.270716446941225,0.31804220218092,-0.335009282204964,-0.0744566023500818,-0.156252844806981
"KEGG_OOCYTE_MEIOSIS",0.246926763687574,0.0696558327413622,0.308599470258782,0.225686450334606,0.0790527382117436,0.215046303081227,0.3653548445147,0.289206641924398,0.184761103919432,0.311106199433598,0.222739082401687,0.237096348656595,-0.24141558355479,-0.0666897017978937,-0.342280179240191,-0.117082652683527,-0.229896430969206,-0.225894048161541,-0.316308364142009,-0.181202370842465,-0.251690921194057,-0.319915616857959,-0.15281309783704,-0.357500424029689
"KEGG_OTHER_GLYCAN_DEGRADATION",0.0232169964394668,0.0546984743203178,0.514751723832445,0.064544209384783,-0.183450197611561,-0.173006431806876,-0.0280734091342449,-0.286141289724692,0.0910490366043222,0.316184509652575,-0.472988185644033,0.230976978757013,0.280889275148029,-0.13289052123052,-0.247793744243314,0.178598286285613,-0.0054584253321199,0.25467741608698,0.0183392887307547,-0.197299209599351,0.247487558736234,-0.241637787274287,-0.112237960169204,-0.182439195012248
"KEGG_OXIDATIVE_PHOSPHORYLATION",-0.457457402056355,-0.425112057133072,-0.435235565159062,-0.436114128576463,-0.436826599202361,-0.423070176248202,-0.515300353746271,-0.451554261978024,-0.510161621162991,-0.466114744666239,-0.380854182981833,-0.445981293301499,0.416390842925888,0.44967415311143,0.436405673497813,0.406178625220479,0.430401337097178,0.505874062184488,0.392100763619699,0.434442042847496,0.522503496640828,0.432257115477058,0.483312996670873,0.463909443102814
"KEGG_P53_SIGNALING_PATHWAY",0.0359892835700969,-0.0639231881930337,0.19063486705176,0.30887035656048,0.253834542530569,0.219113860727927,0.195045162784409,0.172054207188696,0.0817440393814647,0.382850679059131,-0.0146492069185424,0.161300108888889,0.0907122776717628,-0.0617902102195304,0.0069126420691264,-0.337278743106928,-0.238932353620512,-0.284728385467439,-0.00157469091250109,-0.298301931299815,-0.244737735696791,-0.186763420012165,-0.285741280774744,0.0121267474738511
"KEGG_PANCREATIC_CANCER",0.293193291034471,0.0405992668660989,0.205531182457158,0.0335377362794142,0.224844320480964,-0.0444614112301738,0.109758440582224,0.325839704552971,0.0981118067640093,0.327567346373764,-0.103029621178295,0.189523714703076,-0.161357216216878,-0.0985087809230482,-0.25562528921779,-0.0924848667012141,-0.24866010127467,0.00319118948819777,-0.00258047721853219,-0.294858521301657,-0.0665955571502672,-0.200209674712946,-0.262907014851891,-0.135134214046379
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.304766155144961,-0.316077200516964,-0.102998065764023,-0.338382636103944,-0.31521468504275,-0.00532467135087433,0.264694213930659,0.398842225938702,-0.0337880263758803,-0.0536443099921623,-0.169779225335621,-0.176008753819001,0.178578971282735,-0.287438988005676,0.227330135253119,0.234439205007711,-0.108713642030903,-0.0980514927978807,0.0719031432799611,-0.0651634374863658,0.0711596290801801,0.0535247896967574,0.166112566753973,-0.0507906704322926
"KEGG_PARKINSONS_DISEASE",-0.353002032424648,-0.356029356179412,-0.42908665897267,-0.349786821673737,-0.362737115202295,-0.376168596148058,-0.38119257745623,-0.435591007395371,-0.385961361051162,-0.348377151165856,-0.27642118336151,-0.299585593113495,0.376046097684729,0.335727293506332,0.337169304783778,0.373646944178871,0.332367147679376,0.39563978874481,0.263356706580192,0.399261269758947,0.439821406139486,0.327852122998017,0.380014264069319,0.363360356654188
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",-0.0331197191758713,-0.0705051031391532,0.0992663459710151,0.0675851681709947,-0.0313477432598432,0.182436158376813,0.113830443007132,0.0721364653138473,-0.0496055016982508,-0.141924618909471,0.0425296616883641,0.217972477413883,0.148040860678308,0.065315725688003,0.0589205797164085,-0.165186082270091,-0.22684421875767,0.0791437373410163,0.0445804973141048,0.148924925206327,-0.29605859651169,-0.0696254431828424,-0.112918225715651,0.00583097413007716
"KEGG_PATHWAYS_IN_CANCER",0.0707006648638259,0.0119604363393755,0.117817733240078,-0.0383176083277888,0.107761627056292,0.0298756916972219,0.0352965509163467,0.180016436862255,0.0612582532016121,0.0260400140755037,-0.0266812786411935,0.137377436623497,-0.00603755709043655,0.0515171634293558,-0.138128764051215,-0.0254149427269811,-0.0759424986480249,-0.110424661069356,0.0208646525037149,-0.17485168721086,-0.0369711083460328,-0.0882192825190145,-0.0875190048339099,-0.144773853051033
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.567233224754709,0.450635593220339,-0.0942317006845454,-0.538261296425536,-0.607467375271415,0.226290913352879,0.449070781965795,-0.352313534871264,-0.39307594694584,0.0841646526475739,-0.13490385164641,-0.414812290179104,0.22956629562805,-0.590690334485042,0.5976055353482,-0.215334235453762,-0.0278507332236042,0.350260309762299,-0.0461285399630685,-0.486120676349326,0.0356222586244051,-0.295107267268116,0.606379744215756,0.366637574688503
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",-0.219701310390376,0.472394143513814,0.255666887057898,0.153804002334236,-0.359920736421782,-0.298881342406085,0.171379763556321,-0.608486243292844,0.132167830534935,0.215581780087013,0.16988659418743,-0.186588039169606,0.204522193931373,0.251553468443973,0.0412825973894592,0.198304020424855,0.41955372557227,0.104803075166724,-0.239867703488853,-0.150930608874384,0.203344487398478,-0.280127850622026,-0.173176886954383,0.0496916721881599
"KEGG_PEROXISOME",-0.516591955563879,0.355248009281293,-0.314116874451874,-0.0401127263987018,0.401359767324224,-0.634678238794597,0.304239869665618,-0.502627704871928,-0.591271202583605,0.527071841745291,0.605941284757535,0.520529234396619,0.391150623291875,0.601252611576074,-0.757762579563573,0.396084838660414,-0.0470883616474032,-0.19389237421697,0.147727298068539,-0.101246300674429,0.521322182473841,-0.669709104169331,-0.408431708603211,0.489879173317379
"KEGG_PHENYLALANINE_METABOLISM",0.197834392417415,0.402967872717482,-0.0674819528220419,0.0552367735494809,-0.127178945870972,0.204726975856979,0.200859038925912,0.263240093432795,-0.42142173859207,-0.135824054636801,-0.190647911468936,-0.522374076008456,-0.270990540002729,-0.260661318857899,0.270314890295227,-0.530231293725469,0.0141098650711425,0.381239164521737,0.275246961009809,0.166227526862636,0.333762924518945,0.126602176541717,-0.319377207426915,0.372597162930364
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.592819049693858,-0.304802780496788,-0.392897164759362,-0.568063377299805,-0.15230532545787,0.391433602034696,-0.449393171568124,0.518863493501175,0.482027379609576,0.119357028489632,-0.484155373755573,0.164578633858093,0.50299827568655,-0.00208190028666216,-0.54686923866848,0.0764182439704273,-0.366432853384648,-0.469541874574338,0.379940204017026,-0.0312769551086236,0.702085211215092,0.189034957501435,-0.208234490967058,-0.390602406797531
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.326314598374187,0.29570609318891,-0.150315431079077,-0.410057542614515,-0.57837181246239,0.297200174335772,0.256089556526571,-0.227438348670371,-0.322229448076158,0.265956357458931,0.14213739017614,-0.3502668424847,0.283169699867682,-0.502004621240861,0.424650250756245,-0.208417442332489,0.100746336654099,0.158918477115777,0.11081034809967,-0.275362198586371,-0.140368594983506,0.328140241301864,0.377464641436338,0.29155048654458
"KEGG_PPAR_SIGNALING_PATHWAY",-0.0548043375066545,-0.0748736185373819,0.088124129255673,0.130685715054933,0.109282368720209,-0.236023382341665,-0.0463339016137839,-0.0481410991227855,-0.300237159009699,0.0418309398910976,-0.0325791760480105,0.197649807980896,0.198853951419035,0.0981234823601406,-0.178682182062259,0.0778051688021133,-0.246214195524595,-0.0935789771949596,0.159810131150216,-0.0290216844947859,0.0450590805569882,-0.0557317411153038,-0.0477609531247794,0.142407841118856
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",-0.30837011146189,0.285868395787515,-0.0551532817389716,0.183423737352168,0.109167589460194,-0.363001909337678,-0.0249032882011606,-0.0232671817175569,0.165181386650081,0.4260181319007,0.155630677387667,0.388515991178188,0.314536712622502,0.310908882465746,-0.388504949425469,-0.374035660460085,-0.207053960129857,-0.224037496188656,-0.367140192634114,-0.265785121038722,0.293487509133892,-0.211162041641142,0.153888946100589,-0.00278121763716355
"KEGG_PRIMARY_IMMUNODEFICIENCY",-0.278777784724583,0.267357907862911,0.090729965003063,0.273336049554439,-0.0142354359799652,0.000919810356574458,0.106344393909749,0.234216644144572,0.135051194841067,0.179868872433118,0.0682798261269476,0.0201639359423247,-0.0862826712384795,-0.106790195329569,-0.171682248144407,0.189403374317983,-0.076871455708842,-0.113720127571667,-0.486400329615112,-0.11721557287114,-0.127804064275157,-0.0495824752858706,-0.0464408635284754,-0.0415441672862381
"KEGG_PRION_DISEASES",-0.205099651178469,-0.370771075187253,0.247819804604481,0.254336586568715,0.074861109831664,-0.174886588096171,-0.0953544768737355,0.16149967961677,-0.069062899532134,0.441209214925493,-0.00786525899049828,-0.321005174195947,-0.180276823697091,-0.0764899642152155,-0.201397077424824,0.196121429370246,-0.147351803860104,0.109601497352122,0.393635962960519,0.321063883492175,-0.0204078867955268,-0.370010709350086,0.231885935891105,0.0563425390440425
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.322779723440032,-0.0645253662078457,0.0900354624368218,0.110014791305316,0.197445199009178,0.0470670575352156,0.169648653608628,0.330542670727021,0.0622508968282289,0.334476477704165,0.230140194357496,0.276925811849603,-0.133297572654061,-0.0436802828989241,-0.354523847360686,-0.258453225561551,-0.300791819899629,-0.16408535314383,-0.147447815111649,-0.0769907837965883,-0.0333577943106958,-0.264375218610093,-0.0536409326247269,-0.324042221014835
"KEGG_PROPANOATE_METABOLISM",0.050618343766766,-0.249299053555367,-0.409996941547577,-0.479562237880262,0.480443069711757,-0.614402446191224,-0.310778321549056,0.0762595947430338,-0.532445941172384,0.0727406914905023,-0.165739220112553,0.188315631484718,-0.140094077979329,-0.325658396399111,0.177572524968637,-0.305723636916178,0.182885737680141,-0.609522399369149,0.586016374457976,0.708927534731021,0.433327893593591,0.0151989544675341,-0.223013536973301,0.694800638934192
"KEGG_PROSTATE_CANCER",0.103490859705173,-0.0888016670501325,0.0387830866960708,-0.0152017117678284,0.0374384391528158,0.159879222526441,0.0441093487196469,0.389559123102239,-0.0509220023832033,0.259258484447321,0.0490667441278367,0.19232542154859,-0.0531564046220528,0.213383850071465,-0.187242329091175,-0.180827778396274,-0.250984199805688,-0.102915601624722,-0.13551824562161,-0.0343212136209387,-0.0135571841077776,-0.117186626044069,-0.0620840910962378,-0.141772443399485
"KEGG_PROTEASOME",0.072857681360424,0.123607875191052,0.00350092404805462,-0.229975703834007,-0.0320394991987737,0.127272542722324,-0.136923915923247,-0.153051758826623,-0.0320780434799355,0.120444025979403,-0.0556298350776644,0.086206300026795,-0.0180554610778159,0.131423996985913,0.167562454503941,-0.0343301759200443,-0.108116933269168,-0.0780306170090842,0.16176985960953,0.102528010700648,-0.100885847425879,0.0656120597700304,-0.0611751791440589,-0.089887342087832
"KEGG_PROTEIN_EXPORT",-0.0996308781349128,0.364801552363089,-0.0580883380788509,-0.149056008952674,0.240665229138339,-0.324498040649435,0.0761303614830475,0.175258059000043,0.0893082477792928,0.0632236850063768,0.101876365205045,-0.0599039829583723,-0.234851709533489,0.119040901987313,0.0372283521024653,0.103790042705708,0.0521683736591437,-0.0140457352214254,-0.311293698906943,0.203022778201997,0.315949249785053,0.114017322808962,-0.410110856762828,-0.161055294217045
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.323022059580738,-0.239533131252146,-0.0667560298724572,-0.207640706501954,0.274489869058985,-0.239583837576223,-0.293443372952816,-0.331851335759419,-0.0668382089452435,-0.00568630512802404,0.309228890398342,0.000160058754229336,-0.0985636764916936,-0.00218620978652748,-0.00992688035924569,0.264249469367997,0.354826440352336,-0.296809571330288,0.103840601089165,0.0834877486842392,-0.0877535590156857,0.0265674685959567,0.19323824648313,0.0499568487502064
"KEGG_PURINE_METABOLISM",-0.0090323921882734,-0.0445644821735871,-0.121717619456661,0.128356100518483,-0.252138055805245,-0.199173299098009,0.0624100258534526,0.0791682939132795,-0.0463013732379954,0.0882466485125056,-0.00367448090344752,0.0297714106826302,-0.188442860557539,0.158117562892609,-0.0320230026359904,0.0630362964877341,-0.157924392294674,0.203825105759361,-0.135472243040927,0.108893962513773,0.13597049316338,0.0217056159166335,0.161393509740385,0.0167225554412768
"KEGG_PYRIMIDINE_METABOLISM",-0.0255097199437575,0.0760009016241808,-0.0651216230987709,0.187797327564893,-0.246401589348359,-0.248689540736649,0.0582628992522986,-0.0335749004951073,0.00587452117923681,0.176975012906209,-0.14315933541109,0.0277223050237807,-0.165116123689748,0.102521969849684,-0.00930866579473966,0.0250113531851886,-0.123465445348146,0.162084835126965,-0.0158074077085077,0.0631452540489474,0.0988703404477929,0.0720347036948246,0.0892943841204858,-0.000872263165240555
"KEGG_PYRUVATE_METABOLISM",0.677912410707399,-0.11165154113572,-0.180822979355068,0.319273908484124,0.646482550921435,-0.5136128497228,-0.0311590688651794,-0.654446623215861,-0.0414979860539125,-0.394396207667235,0.559823504255084,-0.338243444060473,-0.694434973623034,-0.391342558531884,0.22249624479413,-0.42423816748884,0.380326260161425,-0.822711487101364,0.421861968622363,0.718670631693094,0.0408226038844533,0.264242330947064,-0.0156142757576618,0.346471755145919
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.0335554586499851,-0.0617559307889631,-0.0813167343493347,-0.108843839615814,0.0401148531845128,-0.0386818119462514,-0.116466293652203,0.1789056383244,-0.0424182124182124,0.0275193777302922,-0.0950872307153922,0.0441090125025869,0.205548232299722,0.113407805152661,-0.236083731197632,0.0430449666672826,-0.120909486798791,-0.0160732082376299,0.0613561141664086,-0.0676936604238108,0.0992541188570982,0.129424139730211,-0.0762190459324356,-0.0557486715166571
"KEGG_REGULATION_OF_AUTOPHAGY",0.0495058699434113,-0.126643010011372,-0.233738867203641,0.151593387132733,-0.230468540974292,0.0440921213571012,0.0905595853143374,-0.0591204096693674,0.0730375253118794,0.296910974439619,0.316292966637409,-0.074526247041166,-0.101670480090878,-0.0693816391987261,-0.0542667716685742,0.102513269175164,0.107928966186995,-0.212322974598309,0.136566262044405,0.0528652817755028,0.119483904260164,0.0801756001270571,-0.0370890309290401,-0.318634249556699
"KEGG_RENAL_CELL_CARCINOMA",0.0661534304248674,0.0505434836535972,-0.00640445318663596,-0.0314319927386681,0.0200316748486288,0.118806670575125,-0.107158993912631,0.182022781229403,0.161389708301752,0.221692556362315,-0.111896286040226,0.0353082750605323,0.110973699615769,-0.0170409855130268,-0.385523543853167,0.00702156918858812,-0.253313138914895,-0.192165838052479,0.0938631931501452,-0.0980905777759654,0.0189834324185292,0.0832424373277599,0.0789419301733815,-0.222625912819203
"KEGG_RENIN_ANGIOTENSIN_SYSTEM",-0.0485044918870738,0.301063717614042,-0.178712919731009,-0.0394005552133137,0.0312474539562312,0.371618714380509,-0.238505900468124,0.351003610232608,0.0692819245643541,0.191953810961991,-0.282213135965041,0.00493712585765999,-0.21901304021842,0.339999600240553,0.239495841337978,-0.22191626128256,0.0132601042775983,-0.0903951299643538,-0.442300767273681,-0.00862786695418938,-0.140834880355344,-0.137423636590211,-0.220626228293692,-0.0272295854304906
"KEGG_RETINOL_METABOLISM",0.690717234950071,0.251045951388761,-0.428145049334879,-0.683591590750046,-0.668744644680392,0.31347252810867,0.560173224741518,-0.577135733638753,-0.594549916753567,0.342774080119285,0.151907074005828,-0.403081212739618,0.543238400808642,-0.629753463524764,0.713375365740688,-0.472583091525555,0.453965505115179,0.471883143306237,-0.406813159662984,-0.538283028878471,-0.412927093323034,0.0579957850272709,0.750357507406394,0.509450956801448
"KEGG_RIBOFLAVIN_METABOLISM",0.219579782280545,0.197787269861738,0.302252242677506,0.113476345629718,-0.14059904365518,-0.582380067729483,0.0109202425707891,-0.581840450019861,0.458682287145672,0.328933838438858,0.220581546555712,-0.283933876455079,0.13500712832074,-0.326583853554028,-0.0155660398415624,0.469824316509454,0.315950345718033,-0.223586599044201,-0.267975988021067,0.0185323206137439,0.0391778301824874,-0.0145840353577003,-0.332615848338979,-0.173987028352399
"KEGG_RIBOSOME",0.541630937075206,-0.387881692884552,-0.300881179127254,-0.283853201007885,-0.50981938776266,0.067540658609133,-0.383703344433413,0.445112230978299,0.426005443145199,-0.462391183986493,0.19114344648718,0.450529125908278,0.506207887913053,-0.55515086148474,0.583311795053658,-0.715726476127764,0.698277216283766,0.227137226829728,0.270601703705862,0.657378678075832,0.11028576050124,-0.182553481942899,-0.576120005446859,-0.686885553470919
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.215564374486649,0.0238909049404514,-0.150983604310358,0.0131869920752904,0.0172704533382394,-0.0749485490807076,0.264165164695006,-0.10024918984425,-0.074042204061572,0.0615706853401742,0.0508216517539712,0.138150301673385,-0.291639536337831,-0.121778287984873,-0.0420659743447384,-0.0288873026553546,-0.00645105547337432,-0.0324213391827293,0.095602202706523,-0.00481820148023698,-0.089686296944887,0.157021376244175,-0.0254898315788955,-0.15923382490986
"KEGG_RNA_DEGRADATION",-0.285971137454163,-0.0164400609145567,-0.678164170203749,-0.0862143357188412,0.68135195662758,0.573973492097843,-0.71277410002714,0.590299518051972,0.187682645457387,0.291677134989473,0.0805002077664478,-0.448230437012921,0.640278919584794,0.560811177899666,-0.72401940586611,-0.69466068317004,0.349021809033867,-0.305258531732546,-0.615317940471738,0.40979235152712,0.257880767975072,0.585182433540134,-0.481806011215258,0.449685327513382
"KEGG_RNA_POLYMERASE",-0.110896066122395,2.53400346391375e-05,0.0550197215468384,0.24989918463094,-0.416329010124166,-0.43420186361933,0.269888062348085,-0.167556745365089,0.101832884723032,0.255235999357721,-0.267359704279658,0.0974528360864025,-0.149586582142212,0.19253280048614,-0.0994299710075039,0.0563643858266507,-0.228634075308107,0.392283237320617,-0.272923802416964,0.0893004992473584,0.0127176436816832,0.128761999603688,0.0910512911065125,0.200486002539614
"KEGG_SELENOAMINO_ACID_METABOLISM",0.100690961073251,-0.34698255060064,0.327168654190142,-0.516965043555213,-0.085761338540915,0.315886806475662,0.416172003522499,-0.0667173555466735,-0.264306059453804,0.0228075222048075,0.342762846637281,-0.51185964173351,0.130618005147859,0.179470850149101,0.176968818965657,-0.439601284870835,0.228360562136353,-0.0253739995619827,0.0420399507402296,-0.0245945800940183,0.176272784005886,0.128312654762459,-0.375112990205826,0.196991320878438
"KEGG_SMALL_CELL_LUNG_CANCER",-0.0248834602025709,0.209224006132702,0.126179207877208,-0.0839698440389972,0.0469124651728985,0.0888358799301364,0.218462804933464,0.367030965021227,-0.0715115838503739,0.14402300245904,-0.0716957339882309,0.195637875234052,0.179324471508936,-0.0204865982435296,-0.291991061264018,0.0281309347241224,-0.0725590176211046,-0.0667257366219425,0.000841706662140507,-0.178863002840389,-0.0182920539393042,-0.281969109162512,-0.149136330389658,-0.182326967777635
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",-0.378078266364575,0.451200666343677,-0.601889770762429,0.714217693194501,0.657595185302502,-0.509784536026011,-0.451395347194147,-0.26276844477198,0.491640822889729,0.542742253865152,0.395485425111668,-0.607926319061127,0.0149017833166785,0.265845432538202,0.495455007880841,-0.377785973615155,0.375053456878118,-0.474816847478307,-0.808413428887336,0.114402223571831,-0.564901466135111,0.105152147653802,-0.246404800522448,0.594539178314274
"KEGG_SPHINGOLIPID_METABOLISM",-0.207921523746247,-0.106851352925083,-0.118971628343335,0.0848874813081651,-0.314210346883174,-0.0243606667767718,0.16489934983845,-0.0318620230711913,0.1315425762209,-0.10637757750109,-0.0882804899150637,0.244539504402653,0.0585325763949917,0.0179583029231833,-0.142283812157801,0.0938168604217587,0.0118265772607458,-0.280989530213425,0.0501563215515321,0.179258304424696,0.205905769053044,0.236383759419136,-0.0185547291366644,-0.143644952577001
"KEGG_SPLICEOSOME",-0.0375608858779569,0.120525315474758,0.0108978638676964,-0.147634860722209,0.0234096011826221,-0.0906995373511088,-0.0724806431850478,0.139809590520307,0.119667498445958,-0.0786233698748834,-0.0690642139450868,-0.0532139271999152,0.216317604584744,0.113362033163891,-0.0477893312933105,-0.165385747168682,0.0623318633518381,0.0802993246686688,-0.0695610137185852,-0.113301248808788,0.0442692070177765,0.0197751360322755,-0.0667845743957803,0.0445558849005708
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.189799732964164,0.323210214729357,-0.372443324627419,-0.127548271314782,-0.544030909587185,-0.0871818615062333,0.442974814568504,-0.0718674207593146,-0.303039081420194,0.219908721180696,-0.356188004384224,-0.347264414444938,0.28332554504707,-0.48190073741984,0.477949061505487,-0.0992954603101769,0.150805897942766,0.37110353649203,-0.00874462671644383,-0.235733510275358,0.119072633457149,-0.122281507875753,0.367051201756462,0.21714274272436
"KEGG_STEROID_BIOSYNTHESIS",-0.289752212258252,-0.464782561157101,-0.208887881204676,0.260209355582069,-0.121950384116263,0.388125860901632,0.394938313416665,0.139684892261476,0.162398255827479,-0.189470836778131,-0.259651749244149,-0.233849936620111,-0.150740631959723,0.0177527184483092,0.393850830007035,0.228480657798039,0.332838901811653,0.11240660394258,0.383259459217423,0.0285783563725426,-0.290429890119848,-0.41724780015238,-0.338989257864272,-0.175117475748637
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.386229012998183,0.282236869824087,-0.0983748060352095,-0.355030821760578,-0.478820536830749,0.144515201442974,0.183907046090083,-0.278121771177472,-0.301412948331081,0.261712006131312,-0.0590720982682055,-0.176572065365176,0.365465039730008,-0.438932259039188,0.404494677641289,-0.29871098866338,-0.0993685396020231,0.385736208155435,-0.127455602729965,-0.276944912028785,-0.114032323886784,-0.188078512765362,0.468768898551576,0.0695508737663847
"KEGG_SULFUR_METABOLISM",0.227416559067691,-0.0341839147543381,-0.178812500098567,-0.233561439449124,-0.306537804990922,0.351721942208017,-0.185823388592251,-0.0429140611902089,-0.0895348050557357,-0.0340480624046446,-0.56544647175426,0.0569675144693611,0.00325778208626798,0.143820673869673,0.00981733069191876,0.476054206367651,0.252489895474683,0.183073045587932,0.127559297857809,0.227069486404834,-0.117925658844328,0.0257456445423428,-0.239335577598494,-0.0454920804270073
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",-0.0536312980233868,-0.133688885290122,0.0493944832923456,0.213594050602473,-0.137293030639183,0.214457773473997,0.0155514673883736,0.210971433277476,0.0592225036039287,0.0911684956230364,-0.124741159167063,-0.131641256207634,-0.0390803207298546,-0.10742900752804,-0.108169725176321,0.00630515826273495,-0.113458570676819,-0.0359073859408599,0.113085510818055,0.0224793732371764,-0.00836031333053736,-0.143466813959359,0.0733861052587774,0.0377312028189281
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.167853882977676,0.153151782546058,-0.153521982776633,0.0184813249547381,0.0599909887465336,0.216657103982302,0.0621431219890582,0.0958693078546292,-0.0210954629443643,-0.00698581308012286,0.034207842279577,0.145844366994132,0.0255983496987783,0.0988880740415425,-0.231205929206647,0.0452839903740691,-0.142566247230508,-0.0462121147299068,-0.191300300322859,-0.243934340822983,0.0268157541795986,-0.0050437046209526,0.00740575638723551,-0.143715059222095
"KEGG_TASTE_TRANSDUCTION",0.0930983146456044,-0.221303568759227,-0.0613245777777088,0.192831535937602,-0.164553276289729,-0.140496867239762,0.0991249459032726,0.222843713829075,-0.136840809035575,-0.0297643434377861,-0.0711592021465616,0.0355631337683107,-0.147989836573555,0.0965899334639829,0.102698284051001,0.0640281739076957,-0.164231040262953,0.0357144286565447,-0.172684980955579,0.314929248936036,0.223686697767964,-0.00873343509331853,0.113736846846538,-0.169234405141273
"KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",-0.235582927706807,-0.0174332977024802,0.17869308338011,-0.537968981073969,-0.539105280302222,0.11917007022432,-0.0507890536839119,-0.315098263737801,-0.371579602466901,0.166166870300725,0.305082046115796,0.25290962198736,-0.302609325924136,0.739992322437042,0.151447469547372,-0.335750634211162,0.159700410727229,0.246696549719192,-0.305661510812256,-0.282400591133687,0.407239702424197,-0.0330594029707578,0.439758922451423,-0.102951089553764
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",-0.238354738305331,-0.100867252009684,0.0780979226927835,-0.0975228025353737,0.424400310656841,-0.123450125799912,-0.160638338257002,-0.46915246474672,-0.481959543232826,0.0265831605132607,0.251678173410129,0.0732804356821837,0.397500538625248,0.0418220660697722,-0.128994827112267,0.0185179970117785,0.250040754629126,-0.179068183151006,0.254701306788681,-0.125865745227161,-0.113931050957338,0.189385595141141,-0.0846039384170273,0.267675447038136
"KEGG_TGF_BETA_SIGNALING_PATHWAY",0.123461428339035,0.153893875641003,0.311217397475883,0.172805406575062,0.232543811220303,0.0894851712669789,0.195972131802873,0.158968104359849,0.244853734100276,0.275132088465924,0.207225743408394,0.193192956859356,-0.213130067595916,-0.0880223474280665,-0.173834146994516,-0.101122399291213,-0.353769002589169,-0.127810032844238,-0.0889821273849931,-0.346743302534378,-0.230172740412393,-0.169844144426964,-0.105850582160875,-0.260958353307
"KEGG_THYROID_CANCER",0.214614347290156,-0.150166556528342,0.19144281883482,0.203453545860397,0.340720732035771,0.0343566144005839,0.0413991702256886,0.423815457056419,0.0110180142161937,0.046348166447747,-0.231419736744295,0.242399600318308,0.00813916517150626,-0.144567523727865,-0.00107954731242255,-0.0941162075651454,-0.261922094327724,0.187665176027977,-0.228407506051526,-0.00804602968164753,-0.132617394960607,-0.231980789022825,-0.246306835862518,-0.366677125224568
"KEGG_TIGHT_JUNCTION",-0.0517509687652836,-0.183985164824374,-0.0317286720915367,0.0531545001402888,0.0151088438071883,0.240238759174365,0.16857315371851,-0.037238770956924,0.0635875234360622,0.0318257344888942,-0.175816433925617,0.0755205664718564,0.0301465823785812,0.0917050442774613,-0.112808146706003,-0.102199895138458,-0.0334321931000063,0.0789603712695993,-0.0768051619258039,-0.060160607227503,-0.0695054046990648,0.0866277046920955,-0.0848856263786978,-0.0189445829906789
