"ID","setSize","enrichmentScore","NES","pvalue","p.adjust","core_enrichment"
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",272,-0.208926761954179,-1.01847470430546,0.403508771929825,0.600156128024981,"F2/LPAR4/LEPR/LPAR6/S1PR4/C5AR1/HRH1/GHRHR/P2RY10/NMBR/NPBWR2/CTSG/TAAR8/MCHR2/C3AR1/GHSR/LHCGR/OXTR/DRD5/CYSLTR1/P2RY11/THRA/TAAR9/CCKBR/PTGER3/GABRB2/CHRNA2/GABRA1/GABRG1/PRSS2/ADRA1B/LTB4R2/GABRP/CHRNB2/P2RX6/GRIK4/NR3C1/UTS2R/BDKRB2/NTSR1/ADORA3/ADRB2/MC3R/F2R/ADRA2C/DRD2/HTR4/CHRM5/ADRB1/CHRNA10/PTGER4/CHRNA5/MC2R/TAAR5/BDKRB1/CCKAR/CHRND/RXFP2/HRH3"
"KEGG_PRION_DISEASES",35,0.320110435340028,1.01422999332518,0.423670668953688,0.62049405059359,"NCAM1/MAPK1/MAPK3"
"KEGG_TIGHT_JUNCTION",132,0.251252369551952,1.00870793535708,0.429567642956764,0.624215481171548,"CDK4/PRKCD/PPP2R2D/EPB41L3/RHOA/OCLN/MYH3/ACTG1/MYH7/CLDN16/AFDN/MAGI2/MPDZ/PRKCI/LLGL2/CSNK2B/PALS1/GNAI3/TJP1/JAM3/PPP2R1A/CGN/RAB3B/RAB13/HRAS/YES1/CLDN22/ASH1L/GNAI1/TJP3/PPP2CB/CASK/AKT1/CLDN5/CSNK2A1/CLDN17/F11R"
"KEGG_MAPK_SIGNALING_PATHWAY",267,0.231277421885817,1.0027649519082,0.460358056265985,0.663772081127699,"GADD45A/MYC/MAPK1/RAF1/GADD45G/TGFB3/TGFB2/MAPK3/GADD45B/DUSP6/TGFBR1/DUSP3/TRAF2/CDC25B/MAPK13/PPP3CC/SRF/RASGRF2/MAP3K2/RAC2/MAP3K6/TGFB1/TP53/MAP4K1/MAP3K4/PPP3CA/PDGFRB/CACNG4/CACNA1G/ATF2/CACNB2/FLNA"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",55,-0.258260955945292,-0.97208926963756,0.522959183673469,0.748233908948195,"SULT2B1/UGT2B11/UGT2B15/UGT2B17/HSD17B2/UGT1A3/UGT1A6/HSD17B1/CYP3A5/AKR1D1/UGT1A10/UGT1A1/UGT2A3/CYP3A7/STS/UGT2B28/HSD17B12/CYP1A1/COMT/UGT2A1/HSD17B8/UGT1A4/UGT2B4/CYP3A43"
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",22,-0.307725629813818,-0.941939326219441,0.534216335540839,0.758505636722107,"SCD/HSD17B12/SCD5/HACD1/FADS1/HADHA"
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",34,-0.280604744240988,-0.94919159816311,0.546948356807512,0.759196972882069,"GMDS/FPGT/FBP1/ALDOA/GMPPB/ALDOB/PFKFB2/HK1/MPI/HK3/GFUS/GMPPA/PFKL/FCSK/PMM1/HK2"
"KEGG_LONG_TERM_DEPRESSION",70,-0.234725854050462,-0.947674696482426,0.546666666666667,0.759196972882069,"ARAF/GNA11/PLA2G4E/PLA2G12A/PLA2G1B/LYN/PLA2G6/PLA2G2E/PLA2G10/PLA2G4A/JMJD7-PLA2G4B/PLA2G2D/PLA2G2A/PLA2G5/GNAO1"
"KEGG_MTOR_SIGNALING_PATHWAY",52,0.276517610579117,0.937129474815665,0.544407894736842,0.759196972882069,"MAPK1/MAPK3/RPTOR/RPS6KB1/CAB39/TSC2/PRKAA1/RHEB/RICTOR/STK11/INS/MTOR"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",102,0.245730042797576,0.94398864959063,0.572237960339943,0.782619563406099,"IRF3/IRF5/MAPK1/STAT1/MAPK3/MAPK13/CCL3/IFNB1"
"KEGG_DORSO_VENTRAL_AXIS_FORMATION",24,0.313889932211638,0.916706309073572,0.57092819614711,0.782619563406099,"MAPK1/MAPK3"
"KEGG_ONE_CARBON_POOL_BY_FOLATE",17,-0.322751560663167,-0.901487027342995,0.589569160997732,0.80043696310641,"ATIC/MTHFD2/MTHFD2L/ALDH1L1"
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",23,-0.293576244088991,-0.901823505796469,0.600451467268623,0.80930415153597,"CA4/FXYD2/ATP1B2/ATP1A1/CA2/GLUD2"
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",115,-0.214202426940671,-0.920516051751183,0.642611683848797,0.85952380952381,"CACNA1D/ARAF/GNA11/PLA2G4E/PLA2G12A/PLA2G1B/ADRA1B/KCNMB3/PLA2G6/PLA2G2E/PLA2G10/PLA2G4A/JMJD7-PLA2G4B/PRKCQ/PPP1CC/PPP1R14A/PLA2G2D/PLA2G2A/ARHGEF1/MYL6/PLA2G5/CACNA1S"
"KEGG_HOMOLOGOUS_RECOMBINATION",28,0.292113772088668,0.873837426745204,0.646953405017921,0.85952380952381,"RAD54L/RAD51C/RAD51/RAD52/TOP3B/MUS81/XRCC2/SSBP1/EME1"
"KEGG_BASAL_CELL_CARCINOMA",55,0.25455856068317,0.877058305164969,0.668852459016393,0.876102516739783,"GLI2/TCF7/WNT7B/WNT11/TP53/FZD10/GSK3B/HHIP/TCF7L1/WNT2"
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",21,-0.28257702898032,-0.852972580677858,0.664488017429194,0.876102516739783,"GALNS/GLB1/HS3ST3A1/HYAL1/HYAL2/HYAL3/HPSE2/HEXA/HEXB/HS3ST3B1"
"KEGG_ECM_RECEPTOR_INTERACTION",84,0.238948181991241,0.887003372811529,0.677177177177177,0.877114320170692,"CD44/LAMB4/ITGA2B/COL5A2/ITGA1/ITGA5/SDC3/GP9/ITGB4/COL5A3/ITGB6/GP5/THBS2/GP1BA/TNXB/COL6A2/SDC1/THBS3/COL6A6"
"KEGG_BASE_EXCISION_REPAIR",35,0.269207924103585,0.852951734536978,0.684391080617496,0.877114320170692,"PCNA/LIG1/MPG/FEN1/APEX2/TDG/POLE2/HMGB1P1/NEIL2/POLB/NEIL1"
"KEGG_RENIN_ANGIOTENSIN_SYSTEM",17,0.311588790164618,0.838017556722268,0.686274509803922,0.877114320170692,"AGT/NLN/ENPEP/AGTR2/MME/THOP1/REN/CPA3/ACE2"
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",15,-0.306854014895133,-0.835368026228848,0.688487584650113,0.877114320170692,"ACAT2/ACAT1/PMVK/MVK/HMGCR/IDI1/HMGCS1/HMGCS2/PDSS2/FDPS/DHDDS"
"KEGG_INSULIN_SIGNALING_PATHWAY",137,0.220376813473081,0.889882080730289,0.693481276005548,0.87746610433355,"MAPK1/SOCS3/RAF1/PTPN1/MAPK3/RPTOR/SOCS1/FLOT2/CALML6/RPS6KB1/PRKAR1A/IRS1/TSC2/PRKCI/PRKAA1/GSK3B/PCK1"
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",83,0.234374803453961,0.866979217107498,0.713636363636364,0.8908480780964,"TGFB3/TGFB2/ITGA2B/ACTG1/MYH7/ITGA1/TGFB1/TNNI3/CACNG4/PRKAA1/CACNB2/ITGA5/ITGB4/ITGB6"
"KEGG_N_GLYCAN_BIOSYNTHESIS",46,0.252055536624048,0.84366389165338,0.711038961038961,0.8908480780964,"ALG6/ALG8/ALG3/DPM3/ALG2/MAN2A1/MOGS/B4GALT1/RPN1"
"KEGG_TRYPTOPHAN_METABOLISM",40,-0.242804735036988,-0.849625844471223,0.718905472636816,0.891442786069652,"IDO2/HADH/CYP1A1/CYP1A2/DDC/EHHADH/ECHS1/HADHA"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",116,0.222053531214888,0.873579861036073,0.72461752433936,0.892575228656431,"ICAM1/PTPN11/VCAM1/MAPK13/RHOA/OCLN/ACTG1/CLDN16/AFDN/RAC2/BCAR1"
"KEGG_DILATED_CARDIOMYOPATHY",90,0.227694711884298,0.856204615114034,0.734513274336283,0.898812296227294,"TGFB3/TGFB2/ITGA2B/ACTG1/ADCY1/MYH7/ITGA1/TGFB1/TNNI3/CACNG4/CACNB2/ITGA5/ITGB4/ADCY2/ITGB6"
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",42,0.248619231193755,0.816593574441675,0.752525252525252,0.910615344023922,"MAPK1/MAPK3/SFN"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",15,-0.289781766375974,-0.788891167995096,0.753950338600451,0.910615344023922,"ST8SIA5/SLC33A1/GLB1/ST6GALNAC6/ST3GAL1/ST8SIA1/B4GALNT1/HEXA/HEXB"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",188,0.203962831212357,0.851080027509718,0.789546079779917,0.941381864352978,"MAPK1/RAF1/PRKCD/JAK2/STAT1/MAPK3/RHOA/GRK4/WAS/ADCY1/CCL3/RAC2/XCR1/CSK/BCAR1/GSK3B/ADCY2/GRK5/CCL24/PAK1/CCL18/GNG7/GNAI3/GNB1/WASL/PRKACG/CCL4/GNGT2/CCR4/CCL11/STAT3/CCR1/CXCR5/HRAS/PLCB1/CXCL1/CCR7"
"KEGG_REGULATION_OF_AUTOPHAGY",35,0.245807896380037,0.778811664918024,0.789022298456261,0.941381864352978,"IFNG/PRKAA1/INS/BECN1/BECN2/ATG4B/GABARAPL2/IFNA10/IFNA4/IFNA13/ATG4D/ATG5/PIK3R4/IFNA6/IFNA2"
"KEGG_PROTEIN_EXPORT",24,0.263583757644058,0.769788606786887,0.795096322241681,0.941961248006068,"IMMP2L/SEC62/SRPRA/OXA1L/SEC61B/SRP19/SPCS1/SPCS3"
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",16,-0.27353817647763,-0.752277084988136,0.811494252873563,0.955303360977739,"BCAT2/PANK3/VNN1/BCAT1/COASY/ENPP1"
"KEGG_SPLICEOSOME",127,-0.188934512590254,-0.821683230687106,0.86013986013986,0.959415584415584,"MAGOHB/PRPF8/LSM8/U2SURP/ACIN1/SRSF2/SRSF1/DHX15/PRPF40B/ALYREF/SNW1/PRPF4/SRSF7/THOC2/HNRNPA1P60/HSPA6/SYF2/SART1/HNRNPA1L2/SNRPG/SNRPE/CWC15/SNRNP40/SNRPA1/PPIE/CHERP/LSM5/BUD31/WBP11/SF3B4/SNRNP70"
"KEGG_RIBOSOME",88,-0.196665356801978,-0.812747488701004,0.835403726708075,0.959415584415584,"RPS23/RPL24/RPL28/RPS8/RPL4/RPS4Y1/RPS27/RPS13/RPL36AL/RPL5/RPS11/RPS9/RPL27A/RPL35/RPS10/RPS6/RPL29/RPL31/RPS25/MRPL13/RPL6/RPL22/RPL36A/RSL24D1/RPL27/RPS2/RPLP1/RPS3/RPL38"
"KEGG_PROTEASOME",47,-0.218023334382743,-0.789575541094485,0.846153846153846,0.959415584415584,"PSMB4/PSMD13/PSMB1/PSMD6/PSMA7/PSMA4/PSMD12/PSMC1P4/PSMA2/PSMC2/PSMD3/PSMB10"
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",56,0.226903685724656,0.78555555583481,0.826513911620295,0.959415584415584,"GLI2/WNT7B/WNT11/DHH/RAB23/GSK3B/HHIP/WNT2/BMP7/PRKACG/WNT3A"
"KEGG_APOPTOSIS",87,0.208459728657841,0.782835081365451,0.866568914956012,0.959415584415584,"TRAF2/ATM/PPP3CC/XIAP/PRKAR1A/TNFRSF10B/TNFSF10/TP53/PPP3CA/DFFA/IRAK3/PRKACG/CSF2RB/BID/CHP2/TNF/TNFRSF10C/IL1RAP/BAD/IL1A/PPP3CB/FADD/AKT1/MAP3K14/ENDOG/PPP3R1/PIK3CA/PRKAR2B/TRADD/BIRC3/FAS/CYCS/BIRC2/IL1B"
"KEGG_HISTIDINE_METABOLISM",29,-0.230303046116156,-0.76153606777406,0.838926174496644,0.959415584415584,"ACY3/ALDH2/AOC1/TRMT11/AMDHD1/ALDH1B1/ALDH7A1/HAL/HEMK1/BUD23/DDC/ASPA"
"KEGG_BASAL_TRANSCRIPTION_FACTORS",35,0.232637550701385,0.737083067112206,0.843910806174957,0.959415584415584,"GTF2E2/TAF5L/TAF10/TAF2/GTF2H3/TAF9B/TBPL2/TAF1L/STON1/TAF6L"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",11,0.29909791267129,0.712920010206785,0.823204419889503,0.959415584415584,"PDHA1/VARS1/PDHB/IARS2"
"KEGG_STEROID_BIOSYNTHESIS",17,-0.251917378009487,-0.70363795537095,0.863945578231292,0.959415584415584,"TM7SF2/DHCR24/CYP51A1/SOAT2/EBP/FDFT1/SQLE/CEL/DHCR7"
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",24,0.240277815336163,0.701724288183169,0.865148861646235,0.959415584415584,"CD38/NT5M/NMNAT2/NMRK1/NMNAT1/NNT"
"KEGG_RNA_DEGRADATION",59,0.214933250432817,0.752995753421061,0.878444084278768,0.966808282105627,"MTREX/CNOT10/EXOSC1/HSPA9/ENO3/LSM4/DCPS/CNOT6L/PARN/CNOT8/EXOSC8/EXOSC2/C1DP3/SKIC2/LSM1/C1D/CNOT7/CNOT6/EDC4/LSM6/LSM3/CNOT2"
"KEGG_PEROXISOME",78,0.204080234542096,0.743433149299032,0.903726708074534,0.980499405469679,"ABCD1/ABCD4/ABCD3/EPHX2/ABCD2/PRDX1/PXMP4/ECH1/PEX11A/MPV17/CAT/SCP2/SLC25A17/AMACR/DECR2/PEX7/MPV17L/FAR2/PEX19/PEX26/NOS2/ECI2/ACOX2/ACSL6/XDH/HSD17B4"
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",34,-0.204385752362491,-0.691368349638847,0.910798122065728,0.980499405469679,"DNMT1/DNMT3B/MAT1A/AHCYL2/DNMT3L/CDO1/GOT1/CBS/GOT2/MAT2B/SDS/LDHAL6A/APIP/AHCYL1/ADI1/ENOPH1/IL4I1/LDHB/AMD1/LDHC/MPST/DNMT3A/TRDMT1/MTR/SRM/BHMT/LDHAL6B/MTAP/AHCY/TAT/MAT2A/LDHA/SMS"
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",25,-0.219687061265562,-0.688955852751617,0.916473317865429,0.980499405469679,"PIGF/GPLD1/PIGB/PIGZ/PIGS/PIGH/PIGG/PIGX/PGAP1/PIGW"
"KEGG_O_GLYCAN_BIOSYNTHESIS",30,0.224543538548103,0.680643165064412,0.910071942446043,0.980499405469679,"GCNT4/GALNT17/C1GALT1C1/GALNT16"
"KEGG_OTHER_GLYCAN_DEGRADATION",16,-0.225171437510878,-0.619260224713549,0.917241379310345,0.980499405469679,"GLB1/MAN2C1/MAN2B1/NEU2/ENGASE/HEXA/HEXB"
"KEGG_LYSINE_DEGRADATION",44,-0.201923358169953,-0.720072115433635,0.922885572139303,0.98089552238806,"NSD2/PLOD1/SETD2/EHHADH/ECHS1/HADHA"
"KEGG_MISMATCH_REPAIR",23,-0.216576550481373,-0.665291650673249,0.939051918735892,0.99240714139134,"RFC4/RPA1/RFC3/MSH2/RFC5/POLD3"
"KEGG_NITROGEN_METABOLISM",23,0.213715686555717,0.613193755829772,0.946332737030411,0.994451350777721,"CA14/CA6/ASNS/GLUD1/CTH/AMT/CA7"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",213,-0.16659119106866,-0.797204775928173,0.966666666666667,0.99746192893401,"ITGA2/FGF21/F2/SSH3/MYH9/ITGB1/ARPC1B/INSRR/PIK3CG/ITGA3/IQGAP2/FN1/ARAF/GIT1/PIK3R3/MYL12A/PAK3/ITGB7/CD14/ITGB2/FGF4/ARPC1A/PIK3R2/RRAS/FGF17/CYFIP2/PTK2/GNG12/TMSB4XP8/SLC9A1/BDKRB2/F2R/PIK3R1/CHRM5/FGF23/APC2/PDGFC/PPP1CC/FGF20/BDKRB1/ARHGEF1"
"KEGG_PPAR_SIGNALING_PATHWAY",69,-0.163880786880971,-0.65800719069885,0.978609625668449,0.99746192893401,"CYP4A22/FABP1/CYP27A1/FABP4/PPARA/ACOX3/SLC27A2/FABP7/CYP4A11/FADS2/ACSL4/ACAA1/RXRA/HMGCS2/APOA1/SCD/PDPK1/GK2/ACADL/DBI/SCD5/UCP1/CPT2/PLIN1/ANGPTL4/EHHADH/APOA2"
"KEGG_SPHINGOLIPID_METABOLISM",39,-0.182000562606467,-0.633276990010249,0.965432098765432,0.99746192893401,"SGPP2/GLA/NEU2/SGMS2/PLPP1/DEGS1/PLPP2/SGPP1/SGPL1"
"KEGG_ARGININE_AND_PROLINE_METABOLISM",54,0.177533734050541,0.606085803513663,0.986885245901639,0.99746192893401,"CKMT1A/CKB/PRODH/ODC1/ARG2"
"KEGG_SELENOAMINO_ACID_METABOLISM",26,-0.184602262707227,-0.584717783126458,0.981481481481482,0.99746192893401,"MAT2A/HEMK1/SCLY/BUD23/GGT1"
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",76,0.155362139438965,0.5649844960483,0.990697674418605,0.99746192893401,"ITPR3/CALML6/IMPA2/PLCD3/PI4KB/OCRL/PLCB1/PIP5K1A/PLCD1/PLCG2/PLCZ1/PIP4K2C/PIK3CA/PIK3C2A/PLCE1/PIKFYVE/CDS1/PRKCA/INPPL1/SYNJ1/CALM2/INPP5E/DGKH/PTEN/ITPK1/ITPR2/PIK3C2G/PIP4K2B/INPP5K/IPPK"
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",55,0.159311768997318,0.548894170891887,0.99344262295082,0.99746192893401,"IRF3/IL18/IFNB1/RIGI/CCL4/POLR3H/AIM2/CASP1/IFNA10/IFNA4/MAVS/IFNA13"
"KEGG_TASTE_TRANSDUCTION",52,-0.137124481679433,-0.510258786046481,0.99746192893401,0.99746192893401,"GRM4/TAS2R39/PRKACA/ADCY6/SCNN1A/TAS2R8/TAS1R3/TAS1R2/TAS2R1/TAS2R45/TAS2R40/CACNA1A/ADCY4/TAS2R41/TAS2R9/GNG13/TAS2R4/GNG3/TAS2R31/TRPM5/ASIC2"
"KEGG_GLUTATHIONE_METABOLISM",50,0.147066666461125,0.496381485607865,0.996732026143791,0.99746192893401,"GSTA4/ODC1/GSTM2/GCLC/MGST1/G6PD/GSTO1/GGT6/GPX1/GSR/GSTA1"
